query_id,query_text,rank,item_id,semantic_score,relevance_grade
query_000097,VitaLife paper goods review,4,item_000268,0.666381,0
query_000097,VitaLife paper goods review,5,item_000477,0.666381,0
query_000097,VitaLife paper goods review,6,item_000171,0.664842,0
query_000097,VitaLife paper goods review,7,item_000288,0.663841,0
query_000097,VitaLife paper goods review,8,item_000296,0.663841,0
query_000097,VitaLife paper goods review,9,item_000278,0.652291,0
query_000097,VitaLife paper goods review,10,item_000406,0.652291,0
query_000097,VitaLife paper goods review,11,item_000489,0.636421,0
query_000097,VitaLife paper goods review,12,item_000256,0.596467,0
query_000097,VitaLife paper goods review,13,item_000136,0.587161,0
query_000097,VitaLife paper goods review,14,item_000338,0.584540,0
query_000097,VitaLife paper goods review,15,item_000431,0.584195,0
query_000097,VitaLife paper goods review,16,item_000045,0.577129,0
query_000097,VitaLife paper goods review,17,item_000103,0.577129,0
query_000097,VitaLife paper goods review,18,item_000389,0.577129,0
query_000097,VitaLife paper goods review,19,item_000019,0.556855,0
query_000097,VitaLife paper goods review,20,item_000445,0.556855,0
query_000098,affordable men's shirts for everyday use,1,item_000094,0.541921,1
query_000098,affordable men's shirts for everyday use,2,item_000194,0.541921,1
query_000098,affordable men's shirts for everyday use,3,item_000202,0.541921,1
query_000098,affordable men's shirts for everyday use,4,item_000418,0.541921,1
query_000098,affordable men's shirts for everyday use,5,item_000382,0.503331,1
query_000098,affordable men's shirts for everyday use,6,item_000400,0.503331,1
query_000098,affordable men's shirts for everyday use,7,item_000082,0.462009,1
query_000098,affordable men's shirts for everyday use,8,item_000177,0.462009,1
query_000098,affordable men's shirts for everyday use,9,item_000361,0.462009,1
query_000098,affordable men's shirts for everyday use,10,item_000062,0.429432,0
query_000098,affordable men's shirts for everyday use,11,item_000214,0.429432,0
query_000098,affordable men's shirts for everyday use,12,item_000121,0.426599,0
query_000098,affordable men's shirts for everyday use,13,item_000394,0.409182,0
query_000098,affordable men's shirts for everyday use,14,item_000117,0.398886,0
query_000098,affordable men's shirts for everyday use,15,item_000217,0.398886,0
query_000098,affordable men's shirts for everyday use,16,item_000228,0.398886,0
query_000098,affordable men's shirts for everyday use,17,item_000183,0.395651,0
query_000098,affordable men's shirts for everyday use,18,item_000231,0.395651,0
query_000098,affordable men's shirts for everyday use,19,item_000417,0.395651,0
query_000098,affordable men's shirts for everyday use,20,item_000344,0.394590,0
query_000099,affordable men's shirts for everyday use,1,item_000094,0.541921,1
query_000099,affordable men's shirts for everyday use,2,item_000194,0.541921,1
query_000099,affordable men's shirts for everyday use,3,item_000202,0.541921,1
query_000099,affordable men's shirts for everyday use,4,item_000418,0.541921,1
query_000099,affordable men's shirts for everyday use,5,item_000382,0.503331,1
query_000099,affordable men's shirts for everyday use,6,item_000400,0.503331,1
query_000099,affordable men's shirts for everyday use,7,item_000082,0.462009,1
query_000099,affordable men's shirts for everyday use,8,item_000177,0.462009,1
query_000099,affordable men's shirts for everyday use,9,item_000361,0.462009,1
query_000099,affordable men's shirts for everyday use,10,item_000062,0.429432,0
query_000099,affordable men's shirts for everyday use,11,item_000214,0.429432,0
query_000099,affordable men's shirts for everyday use,12,item_000121,0.426599,0
query_000099,affordable men's shirts for everyday use,13,item_000394,0.409182,0
query_000099,affordable men's shirts for everyday use,14,item_000117,0.398886,0
query_000099,affordable men's shirts for everyday use,15,item_000217,0.398886,0
query_000099,affordable men's shirts for everyday use,16,item_000228,0.398886,0
query_000099,affordable men's shirts for everyday use,17,item_000183,0.395651,0
query_000099,affordable men's shirts for everyday use,18,item_000231,0.395651,0
query_000099,affordable men's shirts for everyday use,19,item_000417,0.395651,0
query_000099,affordable men's shirts for everyday use,20,item_000344,0.394590,0
query_000100,best cycling,1,item_000397,0.726741,0
query_000100,best cycling,2,item_000221,0.724497,0
query_000100,best cycling,3,item_000061,0.706475,0
query_000100,best cycling,4,item_000232,0.704618,0
query_000100,best cycling,5,item_000151,0.651193,0
query_000100,best cycling,6,item_000172,0.631946,0
query_000100,best cycling,7,item_000349,0.625378,0
query_000100,best cycling,8,item_000329,0.620986,0
query_000100,best cycling,9,item_000371,0.620986,0
query_000100,best cycling,10,item_000048,0.620618,0
query_000100,best cycling,11,item_000049,0.618161,0
query_000100,best cycling,12,item_000052,0.616645,0
query_000100,best cycling,13,item_000070,0.616645,0
query_000100,best cycling,14,item_000111,0.616645,0
query_000100,best cycling,15,item_000473,0.616603,0
query_000100,best cycling,16,item_000069,0.614852,0
query_000100,best cycling,17,item_000105,0.614852,0
query_000100,best cycling,18,item_000153,0.614726,0
query_000100,best cycling,19,item_000152,0.614391,0
query_000100,best cycling,20,item_000065,0.611676,0
query_000101,best jackets,1,item_000386,0.536746,0
query_000101,best jackets,2,item_000115,0.534116,0
query_000101,best jackets,3,item_000442,0.533921,0
query_000101,best jackets,4,item_000475,0.533921,0
query_000101,best jackets,5,item_000074,0.528587,0
query_000101,best jackets,6,item_000311,0.528587,0
query_000101,best jackets,7,item_000350,0.528587,0
query_000101,best jackets,8,item_000448,0.526141,0
query_000101,best jackets,9,item_000054,0.525786,0
query_000101,best jackets,10,item_000142,0.520063,0
query_000101,best jackets,11,item_000034,0.518288,0
query_000101,best jackets,12,item_000496,0.518288,0
query_000101,best jackets,13,item_000044,0.514503,0
query_000101,best jackets,14,item_000375,0.514503,0
query_000101,best jackets,15,item_000432,0.514503,0
query_000101,best jackets,16,item_000245,0.514406,0
query_000101,best jackets,17,item_000028,0.513600,0
query_000101,best jackets,18,item_000494,0.513020,0
query_000101,best jackets,19,item_000032,0.510006,0
query_000101,best jackets,20,item_000091,0.510006,0
query_000102,CoreWave Wearables,1,item_000413,0.850639,0
query_000102,CoreWave Wearables,2,item_000326,0.822904,0
query_000102,CoreWave Wearables,3,item_000169,0.786464,0
query_000102,CoreWave Wearables,4,item_000312,0.786464,0
query_000102,CoreWave Wearables,5,item_000161,0.783251,0
query_000102,CoreWave Wearables,6,item_000498,0.783251,0
query_000102,CoreWave Wearables,7,item_000384,0.780231,0
query_000102,CoreWave Wearables,8,item_000082,0.773686,0
query_000102,CoreWave Wearables,9,item_000177,0.773686,0
query_000102,CoreWave Wearables,10,item_000361,0.773686,0
query_000102,CoreWave Wearables,11,item_000291,0.771947,0
query_000102,CoreWave Wearables,12,item_000149,0.768639,0
query_000102,CoreWave Wearables,13,item_000292,0.757912,0
query_000102,CoreWave Wearables,14,item_000250,0.755755,0
query_000102,CoreWave Wearables,15,item_000330,0.755755,0
query_000102,CoreWave Wearables,16,item_000281,0.746032,0
query_000102,CoreWave Wearables,17,item_000206,0.742532,0
query_000102,CoreWave Wearables,18,item_000490,0.733600,0
query_000102,CoreWave Wearables,19,item_000263,0.726856,0
query_000102,CoreWave Wearables,20,item_000378,0.726856,0
query_000103,best furniture,1,item_000115,0.833774,0
query_000103,best furniture,2,item_000074,0.824930,0
query_000103,best furniture,3,item_000311,0.824930,0
query_000103,best furniture,4,item_000350,0.824930,0
query_000103,best furniture,5,item_000442,0.819088,0
query_000103,best furniture,6,item_000475,0.819088,0
query_000103,best furniture,7,item_000494,0.811524,0
query_000103,best furniture,8,item_000386,0.803924,0
query_000103,best furniture,9,item_000245,0.800083,0
query_000103,best furniture,10,item_000370,0.796777,0
query_000103,best furniture,11,item_000456,0.796777,0
query_000103,best furniture,12,item_000044,0.786452,0
query_000103,best furniture,13,item_000375,0.786452,0
query_000103,best furniture,14,item_000432,0.786452,0
query_000103,best furniture,15,item_000145,0.765417,0
query_000103,best furniture,16,item_000465,0.765417,0
query_000103,best furniture,17,item_000392,0.758586,0
query_000103,best furniture,18,item_000021,0.756781,0
query_000103,best furniture,19,item_000222,0.756781,0
query_000103,best furniture,20,item_000300,0.756781,0
query_000104,affordable storage for everyday use,1,item_000121,0.441860,0
query_000104,affordable storage for everyday use,2,item_000117,0.413111,0
query_000104,affordable storage for everyday use,3,item_000217,0.413111,0
query_000104,affordable storage for everyday use,4,item_000228,0.413111,0
query_000104,affordable storage for everyday use,5,item_000183,0.409695,2
query_000104,affordable storage for everyday use,6,item_000231,0.409695,2
query_000104,affordable storage for everyday use,7,item_000417,0.409695,2
query_000104,affordable storage for everyday use,8,item_000344,0.408688,0
query_000104,affordable storage for everyday use,9,item_000062,0.397967,0
query_000104,affordable storage for everyday use,10,item_000214,0.397967,0
query_000104,affordable storage for everyday use,11,item_000160,0.396970,0
query_000104,affordable storage for everyday use,12,item_000497,0.396970,0
query_000104,affordable storage for everyday use,13,item_000102,0.394615,0
query_000104,affordable storage for everyday use,14,item_000299,0.394615,0
query_000104,affordable storage for everyday use,15,item_000310,0.394615,0
query_000104,affordable storage for everyday use,16,item_000015,0.392610,0
query_000104,affordable storage for everyday use,17,item_000230,0.392610,0
query_000104,affordable storage for everyday use,18,item_000337,0.384419,0
query_000104,affordable storage for everyday use,19,item_000094,0.383608,0
query_000104,affordable storage for everyday use,20,item_000194,0.383608,0
query_000105,best air quality,1,item_000119,0.849775,3
query_000105,best air quality,2,item_000260,0.838326,3
query_000105,best air quality,3,item_000286,0.816611,3
query_000105,best air quality,4,item_000423,0.816611,3
query_000105,best air quality,5,item_000438,0.816611,3
query_000105,best air quality,6,item_000298,0.816276,3
query_000105,best air quality,7,item_000480,0.815432,3
query_000105,best air quality,8,item_000078,0.811973,3
query_000105,best air quality,9,item_000097,0.811973,3
query_000105,best air quality,10,item_000428,0.810215,3
query_000105,best air quality,11,item_000140,0.809478,3
query_000105,best air quality,12,item_000434,0.809478,3
query_000105,best air quality,13,item_000037,0.806664,3
query_000105,best air quality,14,item_000327,0.805684,3
query_000105,best air quality,15,item_000001,0.804793,3
query_000105,best air quality,16,item_000154,0.797231,3
query_000105,best air quality,17,item_000411,0.797231,3
query_000105,best air quality,18,item_000084,0.796167,3
query_000105,best air quality,19,item_000376,0.795672,3
query_000105,best air quality,20,item_000401,0.795672,3
query_000106,affordable electronics for everyday use,1,item_000337,0.705625,0
query_000106,affordable electronics for everyday use,2,item_000344,0.590760,0
query_000106,affordable electronics for everyday use,3,item_000102,0.566350,0
query_000106,affordable electronics for everyday use,4,item_000299,0.566350,0
query_000106,affordable electronics for everyday use,5,item_000310,0.566350,0
query_000106,affordable electronics for everyday use,6,item_000005,0.530388,2
query_000106,affordable electronics for everyday use,7,item_000180,0.442031,0
query_000106,affordable electronics for everyday use,8,item_000235,0.442031,0
query_000106,affordable electronics for everyday use,9,item_000109,0.437850,0
query_000106,affordable electronics for everyday use,10,item_000208,0.437850,0
query_000106,affordable electronics for everyday use,11,item_000150,0.423827,0
query_000106,affordable electronics for everyday use,12,item_000283,0.418468,0
query_000106,affordable electronics for everyday use,13,item_000072,0.418332,0
query_000106,affordable electronics for everyday use,14,item_000024,0.412573,0
query_000106,affordable electronics for everyday use,15,item_000472,0.410667,0
query_000106,affordable electronics for everyday use,16,item_000321,0.409426,0
query_000106,affordable electronics for everyday use,17,item_000410,0.409165,0
query_000106,affordable electronics for everyday use,18,item_000096,0.409024,0
query_000106,affordable electronics for everyday use,19,item_000247,0.409024,0
query_000106,affordable electronics for everyday use,20,item_000088,0.406943,0
query_000107,BrightHome furniture review,1,item_000027,0.711608,1
query_000107,BrightHome furniture review,2,item_000047,0.711608,1
query_000107,BrightHome furniture review,3,item_000414,0.711608,1
query_000107,BrightHome furniture review,4,item_000052,0.689992,1
query_000107,BrightHome furniture review,5,item_000070,0.689992,1
query_000107,BrightHome furniture review,6,item_000111,0.689992,1
query_000107,BrightHome furniture review,7,item_000153,0.679214,1
query_000107,BrightHome furniture review,8,item_000183,0.674902,1
query_000107,BrightHome furniture review,9,item_000231,0.674902,1
query_000107,BrightHome furniture review,10,item_000417,0.674902,1
query_000107,BrightHome furniture review,11,item_000152,0.662899,1
query_000107,BrightHome furniture review,12,item_000172,0.658900,1
query_000107,BrightHome furniture review,13,item_000131,0.655289,1
query_000107,BrightHome furniture review,14,item_000407,0.655289,1
query_000107,BrightHome furniture review,15,item_000499,0.655289,1
query_000107,BrightHome furniture review,16,item_000189,0.655118,1
query_000107,BrightHome furniture review,17,item_000491,0.655118,1
query_000107,BrightHome furniture review,18,item_000125,0.647298,1
query_000107,BrightHome furniture review,19,item_000424,0.637533,1
query_000107,BrightHome furniture review,20,item_000036,0.616273,1
query_000108,affordable cleaning for everyday use,1,item_000121,0.440441,0
query_000108,affordable cleaning for everyday use,2,item_000183,0.433961,0
query_000108,affordable cleaning for everyday use,3,item_000231,0.433961,0
query_000108,affordable cleaning for everyday use,4,item_000417,0.433961,0
query_000108,affordable cleaning for everyday use,5,item_000344,0.417879,0
query_000108,affordable cleaning for everyday use,6,item_000117,0.411549,0
query_000108,affordable cleaning for everyday use,7,item_000217,0.411549,0
query_000108,affordable cleaning for everyday use,8,item_000228,0.411549,0
query_000108,affordable cleaning for everyday use,9,item_000094,0.407294,0
query_000108,affordable cleaning for everyday use,10,item_000194,0.407294,0
query_000108,affordable cleaning for everyday use,11,item_000202,0.407294,0
query_000108,affordable cleaning for everyday use,12,item_000418,0.407294,0
query_000108,affordable cleaning for everyday use,13,item_000160,0.405805,0
query_000108,affordable cleaning for everyday use,14,item_000497,0.405805,0
query_000108,affordable cleaning for everyday use,15,item_000062,0.396726,0
query_000108,affordable cleaning for everyday use,16,item_000214,0.396726,0
query_000108,affordable cleaning for everyday use,17,item_000102,0.393402,0
query_000108,affordable cleaning for everyday use,18,item_000299,0.393402,0
query_000108,affordable cleaning for everyday use,19,item_000310,0.393402,0
query_000108,affordable cleaning for everyday use,20,item_000015,0.391204,0
query_000109,best women's dresses,1,item_000250,0.896063,2
query_000109,best women's dresses,2,item_000330,0.896063,2
query_000109,best women's dresses,3,item_000292,0.888395,2
query_000109,best women's dresses,4,item_000281,0.881994,2
query_000109,best women's dresses,5,item_000206,0.879931,2
query_000109,best women's dresses,6,item_000149,0.878012,2
query_000109,best women's dresses,7,item_000016,0.875807,3
query_000109,best women's dresses,8,item_000369,0.866603,3
query_000109,best women's dresses,9,item_000099,0.864424,2
query_000109,best women's dresses,10,item_000107,0.864424,2
query_000109,best women's dresses,11,item_000225,0.864424,2
query_000109,best women's dresses,12,item_000388,0.864424,2
query_000109,best women's dresses,13,item_000433,0.864424,2
query_000109,best women's dresses,14,item_000080,0.861564,2
query_000109,best women's dresses,15,item_000198,0.859020,3
query_000109,best women's dresses,16,item_000169,0.858530,3
query_000109,best women's dresses,17,item_000312,0.858530,3
query_000109,best women's dresses,18,item_000254,0.854311,2
query_000109,best women's dresses,19,item_000412,0.854311,2
query_000109,best women's dresses,20,item_000396,0.854275,2
query_000110,QuantumTech smartphones review,1,item_000323,0.853667,2
query_000110,QuantumTech smartphones review,2,item_000334,0.852751,2
query_000110,QuantumTech smartphones review,3,item_000352,0.852751,2
query_000110,QuantumTech smartphones review,4,item_000355,0.843090,2
query_000110,QuantumTech smartphones review,5,item_000419,0.826289,2
query_000110,QuantumTech smartphones review,6,item_000093,0.824776,2
query_000110,QuantumTech smartphones review,7,item_000343,0.823913,2
query_000110,QuantumTech smartphones review,8,item_000360,0.823913,2
query_000110,QuantumTech smartphones review,9,item_000373,0.823913,2
query_000110,QuantumTech smartphones review,10,item_000492,0.821327,2
query_000110,QuantumTech smartphones review,11,item_000209,0.819707,2
query_000110,QuantumTech smartphones review,12,item_000346,0.819707,2
query_000110,QuantumTech smartphones review,13,item_000102,0.819486,2
query_000110,QuantumTech smartphones review,14,item_000299,0.819486,2
query_000110,QuantumTech smartphones review,15,item_000310,0.819486,2
query_000110,QuantumTech smartphones review,16,item_000344,0.816499,2
query_000110,QuantumTech smartphones review,17,item_000005,0.815824,2
query_000110,QuantumTech smartphones review,18,item_000240,0.811343,2
query_000110,QuantumTech smartphones review,19,item_000320,0.811343,2
query_000110,QuantumTech smartphones review,20,item_000430,0.810856,2
query_000111,best cleaning,1,item_000048,0.672975,0
query_000111,best cleaning,2,item_000052,0.662103,0
query_000111,best cleaning,3,item_000070,0.662103,0
query_000111,best cleaning,4,item_000111,0.662103,0
query_000111,best cleaning,5,item_000397,0.631189,0
query_000111,best cleaning,6,item_000221,0.628260,0
query_000111,best cleaning,7,item_000473,0.617678,0
query_000111,best cleaning,8,item_000061,0.609953,0
query_000111,best cleaning,9,item_000232,0.609268,0
query_000111,best cleaning,10,item_000125,0.563839,0
query_000111,best cleaning,11,item_000151,0.563193,0
query_000111,best cleaning,12,item_000172,0.549101,0
query_000111,best cleaning,13,item_000349,0.541179,0
query_000111,best cleaning,14,item_000329,0.538320,0
query_000111,best cleaning,15,item_000371,0.538320,0
query_000111,best cleaning,16,item_000049,0.533304,0
query_000111,best cleaning,17,item_000152,0.532244,0
query_000111,best cleaning,18,item_000153,0.531690,0
query_000111,best cleaning,19,item_000069,0.530682,0
query_000111,best cleaning,20,item_000105,0.530682,0
query_000112,affordable wearables for everyday use,1,item_000121,0.438607,0
query_000112,affordable wearables for everyday use,2,item_000094,0.438372,0
query_000112,affordable wearables for everyday use,3,item_000194,0.438372,0
query_000112,affordable wearables for everyday use,4,item_000202,0.438372,0
query_000112,affordable wearables for everyday use,5,item_000418,0.438372,0
query_000112,affordable wearables for everyday use,6,item_000382,0.414877,0
query_000112,affordable wearables for everyday use,7,item_000400,0.414877,0
query_000112,affordable wearables for everyday use,8,item_000117,0.410106,0
query_000112,affordable wearables for everyday use,9,item_000217,0.410106,0
query_000112,affordable wearables for everyday use,10,item_000228,0.410106,0
query_000112,affordable wearables for everyday use,11,item_000344,0.409361,1
query_000112,affordable wearables for everyday use,12,item_000183,0.406776,0
query_000112,affordable wearables for everyday use,13,item_000231,0.406776,0
query_000112,affordable wearables for everyday use,14,item_000417,0.406776,0
query_000112,affordable wearables for everyday use,15,item_000102,0.397376,1
query_000112,affordable wearables for everyday use,16,item_000299,0.397376,1
query_000112,affordable wearables for everyday use,17,item_000310,0.397376,1
query_000112,affordable wearables for everyday use,18,item_000015,0.395428,2
query_000112,affordable wearables for everyday use,19,item_000230,0.395428,0
query_000112,affordable wearables for everyday use,20,item_000062,0.395268,0
query_000113,best comics,1,item_000328,0.831996,2
query_000113,best comics,2,item_000447,0.811572,2
query_000113,best comics,3,item_000041,0.809924,2
query_000113,best comics,4,item_000398,0.809097,2
query_000113,best comics,5,item_000165,0.803971,2
query_000113,best comics,6,item_000341,0.803911,2
query_000113,best comics,7,item_000014,0.795895,2
query_000113,best comics,8,item_000265,0.795895,2
query_000113,best comics,9,item_000114,0.795405,2
query_000113,best comics,10,item_000487,0.794669,2
query_000113,best comics,11,item_000100,0.791660,2
query_000113,best comics,12,item_000200,0.791660,2
query_000113,best comics,13,item_000203,0.791660,2
query_000113,best comics,14,item_000043,0.791628,2
query_000113,best comics,15,item_000137,0.791628,2
query_000113,best comics,16,item_000383,0.788564,2
query_000113,best comics,17,item_000246,0.786303,2
query_000113,best comics,18,item_000271,0.786303,2
query_000113,best comics,19,item_000313,0.786303,2
query_000113,best comics,20,item_000155,0.784839,2
query_000114,RadianceCo bath & body review,1,item_000428,0.440318,0
query_000114,RadianceCo bath & body review,2,item_000022,0.414624,0
query_000114,RadianceCo bath & body review,3,item_000364,0.413881,0
query_000114,RadianceCo bath & body review,4,item_000396,0.408116,0
query_000114,RadianceCo bath & body review,5,item_000467,0.408116,0
query_000114,RadianceCo bath & body review,6,item_000250,0.389083,0
query_000114,RadianceCo bath & body review,7,item_000330,0.389083,0
query_000114,RadianceCo bath & body review,8,item_000397,0.386023,0
query_000114,RadianceCo bath & body review,9,item_000139,0.382961,0
query_000114,RadianceCo bath & body review,10,item_000229,0.382961,0
query_000114,RadianceCo bath & body review,11,item_000025,0.380196,0
query_000114,RadianceCo bath & body review,12,item_000463,0.380196,0
query_000114,RadianceCo bath & body review,13,item_000016,0.369569,0
query_000114,RadianceCo bath & body review,14,item_000071,0.355116,0
query_000114,RadianceCo bath & body review,15,item_000113,0.354745,0
query_000114,RadianceCo bath & body review,16,item_000457,0.339677,0
query_000114,RadianceCo bath & body review,17,item_000439,0.325718,0
query_000114,RadianceCo bath & body review,18,item_000180,0.317300,0
query_000114,RadianceCo bath & body review,19,item_000235,0.317300,0
query_000114,RadianceCo bath & body review,20,item_000329,0.299525,0
query_000115,FunCraft Outdoor Toys,1,item_000394,0.602835,0
query_000115,FunCraft Outdoor Toys,2,item_000471,0.599747,0
query_000115,FunCraft Outdoor Toys,3,item_000003,0.590774,0
query_000115,FunCraft Outdoor Toys,4,item_000205,0.590508,0
query_000115,FunCraft Outdoor Toys,5,item_000453,0.590508,0
query_000115,FunCraft Outdoor Toys,6,item_000233,0.587616,0
query_000115,FunCraft Outdoor Toys,7,item_000435,0.587616,0
query_000115,FunCraft Outdoor Toys,8,item_000486,0.585186,0
query_000115,FunCraft Outdoor Toys,9,item_000464,0.579818,0
query_000115,FunCraft Outdoor Toys,10,item_000104,0.579697,0
query_000115,FunCraft Outdoor Toys,11,item_000158,0.579697,0
query_000115,FunCraft Outdoor Toys,12,item_000459,0.579697,0
query_000115,FunCraft Outdoor Toys,13,item_000062,0.579632,0
query_000115,FunCraft Outdoor Toys,14,item_000214,0.579632,0
query_000115,FunCraft Outdoor Toys,15,item_000379,0.573462,0
query_000115,FunCraft Outdoor Toys,16,item_000493,0.559795,0
query_000115,FunCraft Outdoor Toys,17,item_000146,0.552508,0
query_000115,FunCraft Outdoor Toys,18,item_000347,0.552508,0
query_000115,FunCraft Outdoor Toys,19,item_000415,0.552508,0
query_000115,FunCraft Outdoor Toys,20,item_000297,0.552475,0
query_000116,NovaDigital headphones review,1,item_000323,0.826133,1
query_000116,NovaDigital headphones review,2,item_000334,0.818292,1
query_000116,NovaDigital headphones review,3,item_000352,0.818292,1
query_000116,NovaDigital headphones review,4,item_000355,0.813678,1
query_000116,NovaDigital headphones review,5,item_000419,0.812403,1
query_000116,NovaDigital headphones review,6,item_000005,0.804950,1
query_000116,NovaDigital headphones review,7,item_000468,0.804660,1
query_000116,NovaDigital headphones review,8,item_000240,0.804093,1
query_000116,NovaDigital headphones review,9,item_000320,0.804093,1
query_000116,NovaDigital headphones review,10,item_000060,0.803705,1
query_000116,NovaDigital headphones review,11,item_000064,0.799193,1
query_000116,NovaDigital headphones review,12,item_000190,0.799193,1
query_000116,NovaDigital headphones review,13,item_000220,0.799193,1
query_000116,NovaDigital headphones review,14,item_000102,0.790725,1
query_000116,NovaDigital headphones review,15,item_000299,0.790725,1
query_000116,NovaDigital headphones review,16,item_000310,0.790725,1
query_000116,NovaDigital headphones review,17,item_000209,0.788865,1
query_000116,NovaDigital headphones review,18,item_000346,0.788865,1
query_000116,NovaDigital headphones review,19,item_000020,0.785556,1
query_000116,NovaDigital headphones review,20,item_000112,0.785556,1
query_000117,best car accessories,1,item_000403,0.711847,0
query_000117,best car accessories,2,item_000051,0.695083,0
query_000117,best car accessories,3,item_000159,0.669565,0
query_000117,best car accessories,4,item_000068,0.657248,0
query_000117,best car accessories,5,item_000476,0.657248,0
query_000117,best car accessories,6,item_000087,0.652111,0
query_000117,best car accessories,7,item_000213,0.652111,0
query_000117,best car accessories,8,item_000257,0.652111,0
query_000117,best car accessories,9,item_000451,0.649212,0
query_000117,best car accessories,10,item_000193,0.648837,0
query_000117,best car accessories,11,item_000148,0.637716,0
query_000117,best car accessories,12,item_000234,0.620723,0
query_000117,best car accessories,13,item_000009,0.616849,0
query_000117,best car accessories,14,item_000243,0.603346,0
query_000117,best car accessories,15,item_000173,0.579364,0
query_000117,best car accessories,16,item_000215,0.579364,0
query_000117,best car accessories,17,item_000290,0.579364,0
query_000117,best car accessories,18,item_000289,0.538328,0
query_000117,best car accessories,19,item_000218,0.533458,0
query_000117,best car accessories,20,item_000120,0.514537,0
query_000118,VitaLife cleaning review,1,item_000052,0.586702,0
query_000118,VitaLife cleaning review,2,item_000070,0.586702,0
query_000118,VitaLife cleaning review,3,item_000111,0.586702,0
query_000118,VitaLife cleaning review,4,item_000178,0.583495,0
query_000118,VitaLife cleaning review,5,item_000135,0.536846,0
query_000118,VitaLife cleaning review,6,item_000377,0.536846,0
query_000118,VitaLife cleaning review,7,item_000048,0.520592,0
query_000118,VitaLife cleaning review,8,item_000168,0.495460,0
query_000118,VitaLife cleaning review,9,item_000136,0.482486,0
query_000118,VitaLife cleaning review,10,item_000298,0.472346,1
query_000118,VitaLife cleaning review,11,item_000221,0.472008,0
query_000118,VitaLife cleaning review,12,item_000473,0.470736,0
query_000118,VitaLife cleaning review,13,item_000397,0.469188,0
query_000118,VitaLife cleaning review,14,item_000071,0.458109,0
query_000118,VitaLife cleaning review,15,item_000061,0.458053,0
query_000118,VitaLife cleaning review,16,item_000232,0.456225,0
query_000118,VitaLife cleaning review,17,item_000172,0.449553,0
query_000118,VitaLife cleaning review,18,item_000027,0.441959,0
query_000118,VitaLife cleaning review,19,item_000047,0.441959,0
query_000118,VitaLife cleaning review,20,item_000414,0.441959,0
query_000119,PureBloom Bath & Body,1,item_000302,0.671614,0
query_000119,PureBloom Bath & Body,2,item_000365,0.667850,0
query_000119,PureBloom Bath & Body,3,item_000108,0.666417,0
query_000119,PureBloom Bath & Body,4,item_000446,0.666417,0
query_000119,PureBloom Bath & Body,5,item_000421,0.660911,0
query_000119,PureBloom Bath & Body,6,item_000029,0.660699,0
query_000119,PureBloom Bath & Body,7,item_000318,0.660699,0
query_000119,PureBloom Bath & Body,8,item_000374,0.658590,0
query_000119,PureBloom Bath & Body,9,item_000249,0.655714,0
query_000119,PureBloom Bath & Body,10,item_000448,0.619684,0
query_000119,PureBloom Bath & Body,11,item_000028,0.609687,0
query_000119,PureBloom Bath & Body,12,item_000120,0.601214,0
query_000119,PureBloom Bath & Body,13,item_000141,0.599077,0
query_000119,PureBloom Bath & Body,14,item_000285,0.599077,0
query_000119,PureBloom Bath & Body,15,item_000315,0.599077,0
query_000119,PureBloom Bath & Body,16,item_000163,0.598037,0
query_000119,PureBloom Bath & Body,17,item_000390,0.598037,0
query_000119,PureBloom Bath & Body,18,item_000427,0.581095,0
query_000119,PureBloom Bath & Body,19,item_000454,0.581095,0
query_000119,PureBloom Bath & Body,20,item_000115,0.574478,0
query_000120,affordable puzzles for everyday use,1,item_000121,0.441146,0
query_000120,affordable puzzles for everyday use,2,item_000117,0.412505,0
query_000120,affordable puzzles for everyday use,3,item_000217,0.412505,0
query_000120,affordable puzzles for everyday use,4,item_000228,0.412505,0
query_000120,affordable puzzles for everyday use,5,item_000344,0.411785,0
query_000120,affordable puzzles for everyday use,6,item_000183,0.409095,0
query_000120,affordable puzzles for everyday use,7,item_000231,0.409095,0
query_000120,affordable puzzles for everyday use,8,item_000417,0.409095,0
query_000120,affordable puzzles for everyday use,9,item_000102,0.399703,0
query_000120,affordable puzzles for everyday use,10,item_000299,0.399703,0
query_000120,affordable puzzles for everyday use,11,item_000310,0.399703,0
query_000120,affordable puzzles for everyday use,12,item_000015,0.397714,0
query_000120,affordable puzzles for everyday use,13,item_000230,0.397714,0
query_000120,affordable puzzles for everyday use,14,item_000062,0.397481,0
query_000120,affordable puzzles for everyday use,15,item_000214,0.397481,0
query_000120,affordable puzzles for everyday use,16,item_000160,0.396308,0
query_000120,affordable puzzles for everyday use,17,item_000497,0.396308,0
query_000120,affordable puzzles for everyday use,18,item_000094,0.387956,0
query_000120,affordable puzzles for everyday use,19,item_000194,0.387956,0
query_000120,affordable puzzles for everyday use,20,item_000202,0.387956,0
query_000121,ApexVision wearables review,1,item_000254,0.737670,0
query_000121,ApexVision wearables review,2,item_000412,0.737670,0
query_000121,ApexVision wearables review,3,item_000134,0.688777,0
query_000121,ApexVision wearables review,4,item_000106,0.663566,0
query_000121,ApexVision wearables review,5,item_000291,0.652015,0
query_000121,ApexVision wearables review,6,item_000145,0.651452,0
query_000121,ApexVision wearables review,7,item_000465,0.651452,0
query_000121,ApexVision wearables review,8,item_000059,0.632802,0
