query_id,query_text,rank,item_id,bm25_score,relevance_grade
query_000083,EleganceWear jackets review,18,item_000063,4.396052,2
query_000083,EleganceWear jackets review,19,item_000080,4.396052,2
query_000083,EleganceWear jackets review,20,item_000099,4.396052,2
query_000086,affordable lighting for everyday use,1,item_000005,5.657967,0
query_000086,affordable lighting for everyday use,2,item_000487,5.657967,0
query_000086,affordable lighting for everyday use,3,item_000065,5.528050,1
query_000086,affordable lighting for everyday use,4,item_000405,5.528050,0
query_000086,affordable lighting for everyday use,5,item_000304,5.286780,0
query_000086,affordable lighting for everyday use,6,item_000029,5.174494,0
query_000086,affordable lighting for everyday use,7,item_000318,5.174494,0
query_000086,affordable lighting for everyday use,8,item_000082,4.964643,0
query_000086,affordable lighting for everyday use,9,item_000177,4.964643,0
query_000086,affordable lighting for everyday use,10,item_000361,4.964643,0
query_000086,affordable lighting for everyday use,11,item_000102,4.359151,0
query_000086,affordable lighting for everyday use,12,item_000117,4.359151,0
query_000086,affordable lighting for everyday use,13,item_000217,4.359151,0
query_000086,affordable lighting for everyday use,14,item_000228,4.359151,0
query_000086,affordable lighting for everyday use,15,item_000299,4.359151,0
query_000086,affordable lighting for everyday use,16,item_000310,4.359151,0
query_000086,affordable lighting for everyday use,17,item_000344,4.359151,0
query_000086,affordable lighting for everyday use,18,item_000121,4.325944,0
query_000086,affordable lighting for everyday use,19,item_000337,4.325944,0
query_000086,affordable lighting for everyday use,20,item_000015,4.229293,0
query_000087,best men's shirts,1,item_000063,4.547874,1
query_000087,best men's shirts,2,item_000080,4.547874,1
query_000087,best men's shirts,3,item_000099,4.547874,1
query_000087,best men's shirts,4,item_000107,4.547874,1
query_000087,best men's shirts,5,item_000149,4.547874,1
query_000087,best men's shirts,6,item_000206,4.547874,1
query_000087,best men's shirts,7,item_000225,4.547874,1
query_000087,best men's shirts,8,item_000250,4.547874,1
query_000087,best men's shirts,9,item_000254,4.547874,1
query_000087,best men's shirts,10,item_000263,4.547874,1
query_000087,best men's shirts,11,item_000281,4.547874,1
query_000087,best men's shirts,12,item_000292,4.547874,1
query_000087,best men's shirts,13,item_000326,4.547874,1
query_000087,best men's shirts,14,item_000330,4.547874,1
query_000087,best men's shirts,15,item_000378,4.547874,1
query_000087,best men's shirts,16,item_000388,4.547874,1
query_000087,best men's shirts,17,item_000396,4.547874,1
query_000087,best men's shirts,18,item_000412,4.547874,1
query_000087,best men's shirts,19,item_000433,4.547874,1
query_000087,best men's shirts,20,item_000467,4.547874,1
query_000089,ApexVision Smartphones,1,item_000020,4.036109,2
query_000089,ApexVision Smartphones,2,item_000102,4.036109,2
query_000089,ApexVision Smartphones,3,item_000112,4.036109,2
query_000089,ApexVision Smartphones,4,item_000209,4.036109,2
query_000089,ApexVision Smartphones,5,item_000212,4.036109,2
query_000089,ApexVision Smartphones,6,item_000223,4.036109,2
query_000089,ApexVision Smartphones,7,item_000275,4.036109,2
query_000089,ApexVision Smartphones,8,item_000299,4.036109,2
query_000089,ApexVision Smartphones,9,item_000310,4.036109,2
query_000089,ApexVision Smartphones,10,item_000323,4.036109,2
query_000089,ApexVision Smartphones,11,item_000334,4.036109,2
query_000089,ApexVision Smartphones,12,item_000343,4.036109,2
query_000089,ApexVision Smartphones,13,item_000344,4.036109,2
query_000089,ApexVision Smartphones,14,item_000346,4.036109,2
query_000089,ApexVision Smartphones,15,item_000352,4.036109,2
query_000089,ApexVision Smartphones,16,item_000355,4.036109,2
query_000089,ApexVision Smartphones,17,item_000360,4.036109,2
query_000089,ApexVision Smartphones,18,item_000362,4.036109,2
query_000089,ApexVision Smartphones,19,item_000373,4.036109,2
query_000089,ApexVision Smartphones,20,item_000385,4.036109,2
query_000091,affordable educational for everyday use,1,item_000005,5.657967,0
query_000091,affordable educational for everyday use,2,item_000487,5.657967,0
query_000091,affordable educational for everyday use,3,item_000065,5.528050,0
query_000091,affordable educational for everyday use,4,item_000405,5.528050,0
query_000091,affordable educational for everyday use,5,item_000304,5.286780,0
query_000091,affordable educational for everyday use,6,item_000029,5.174494,1
query_000091,affordable educational for everyday use,7,item_000318,5.174494,1
query_000091,affordable educational for everyday use,8,item_000082,4.964643,0
query_000091,affordable educational for everyday use,9,item_000177,4.964643,0
query_000091,affordable educational for everyday use,10,item_000361,4.964643,0
query_000091,affordable educational for everyday use,11,item_000102,4.359151,0
query_000091,affordable educational for everyday use,12,item_000117,4.359151,0
query_000091,affordable educational for everyday use,13,item_000217,4.359151,0
query_000091,affordable educational for everyday use,14,item_000228,4.359151,0
query_000091,affordable educational for everyday use,15,item_000299,4.359151,0
query_000091,affordable educational for everyday use,16,item_000310,4.359151,0
query_000091,affordable educational for everyday use,17,item_000344,4.359151,0
query_000091,affordable educational for everyday use,18,item_000121,4.325944,0
query_000091,affordable educational for everyday use,19,item_000337,4.325944,0
query_000091,affordable educational for everyday use,20,item_000015,4.229293,0
query_000093,BrightMinds Children's Books,1,item_000063,4.547874,0
query_000093,BrightMinds Children's Books,2,item_000080,4.547874,0
query_000093,BrightMinds Children's Books,3,item_000099,4.547874,0
query_000093,BrightMinds Children's Books,4,item_000107,4.547874,0
query_000093,BrightMinds Children's Books,5,item_000149,4.547874,0
query_000093,BrightMinds Children's Books,6,item_000206,4.547874,0
query_000093,BrightMinds Children's Books,7,item_000225,4.547874,0
query_000093,BrightMinds Children's Books,8,item_000250,4.547874,0
query_000093,BrightMinds Children's Books,9,item_000254,4.547874,0
query_000093,BrightMinds Children's Books,10,item_000263,4.547874,0
query_000093,BrightMinds Children's Books,11,item_000281,4.547874,0
query_000093,BrightMinds Children's Books,12,item_000292,4.547874,0
query_000093,BrightMinds Children's Books,13,item_000326,4.547874,0
query_000093,BrightMinds Children's Books,14,item_000330,4.547874,0
query_000093,BrightMinds Children's Books,15,item_000378,4.547874,0
query_000093,BrightMinds Children's Books,16,item_000388,4.547874,0
query_000093,BrightMinds Children's Books,17,item_000396,4.547874,0
query_000093,BrightMinds Children's Books,18,item_000412,4.547874,0
query_000093,BrightMinds Children's Books,19,item_000433,4.547874,0
query_000093,BrightMinds Children's Books,20,item_000467,4.547874,0
query_000094,affordable board games for everyday use,1,item_000029,8.337233,1
query_000094,affordable board games for everyday use,2,item_000318,8.337233,1
query_000094,affordable board games for everyday use,3,item_000141,7.735133,2
query_000094,affordable board games for everyday use,4,item_000285,7.735133,2
query_000094,affordable board games for everyday use,5,item_000315,7.735133,2
query_000094,affordable board games for everyday use,6,item_000044,7.240198,1
query_000094,affordable board games for everyday use,7,item_000375,7.240198,1
query_000094,affordable board games for everyday use,8,item_000432,7.240198,1
query_000094,affordable board games for everyday use,9,item_000005,5.657967,0
query_000094,affordable board games for everyday use,10,item_000487,5.657967,0
query_000094,affordable board games for everyday use,11,item_000065,5.528050,0
query_000094,affordable board games for everyday use,12,item_000405,5.528050,0
query_000094,affordable board games for everyday use,13,item_000304,5.286780,0
query_000094,affordable board games for everyday use,14,item_000082,4.964643,0
query_000094,affordable board games for everyday use,15,item_000177,4.964643,0
query_000094,affordable board games for everyday use,16,item_000361,4.964643,0
query_000094,affordable board games for everyday use,17,item_000108,4.618301,1
query_000094,affordable board games for everyday use,18,item_000249,4.618301,1
query_000094,affordable board games for everyday use,19,item_000302,4.618301,1
query_000094,affordable board games for everyday use,20,item_000365,4.618301,1
query_000096,affordable board games for everyday use,1,item_000029,8.337233,1
query_000096,affordable board games for everyday use,2,item_000318,8.337233,1
query_000096,affordable board games for everyday use,3,item_000141,7.735133,2
query_000096,affordable board games for everyday use,4,item_000285,7.735133,2
query_000096,affordable board games for everyday use,5,item_000315,7.735133,2
query_000096,affordable board games for everyday use,6,item_000044,7.240198,1
query_000096,affordable board games for everyday use,7,item_000375,7.240198,1
query_000096,affordable board games for everyday use,8,item_000432,7.240198,1
query_000096,affordable board games for everyday use,9,item_000005,5.657967,0
query_000096,affordable board games for everyday use,10,item_000487,5.657967,0
query_000096,affordable board games for everyday use,11,item_000065,5.528050,0
query_000096,affordable board games for everyday use,12,item_000405,5.528050,0
query_000096,affordable board games for everyday use,13,item_000304,5.286780,0
query_000096,affordable board games for everyday use,14,item_000082,4.964643,0
query_000096,affordable board games for everyday use,15,item_000177,4.964643,0
query_000096,affordable board games for everyday use,16,item_000361,4.964643,0
query_000096,affordable board games for everyday use,17,item_000108,4.618301,1
query_000096,affordable board games for everyday use,18,item_000249,4.618301,1
query_000096,affordable board games for everyday use,19,item_000302,4.618301,1
query_000096,affordable board games for everyday use,20,item_000365,4.618301,1
query_000098,affordable men's shirts for everyday use,1,item_000082,9.383500,1
query_000098,affordable men's shirts for everyday use,2,item_000177,9.383500,1
query_000098,affordable men's shirts for everyday use,3,item_000361,9.383500,1
query_000098,affordable men's shirts for everyday use,4,item_000094,8.436212,1
query_000098,affordable men's shirts for everyday use,5,item_000194,8.436212,1
query_000098,affordable men's shirts for everyday use,6,item_000202,8.436212,1
query_000098,affordable men's shirts for everyday use,7,item_000418,8.436212,1
query_000098,affordable men's shirts for everyday use,8,item_000382,8.382480,1
query_000098,affordable men's shirts for everyday use,9,item_000400,8.382480,1
query_000098,affordable men's shirts for everyday use,10,item_000161,5.790074,1
query_000098,affordable men's shirts for everyday use,11,item_000169,5.790074,1
query_000098,affordable men's shirts for everyday use,12,item_000291,5.790074,1
query_000098,affordable men's shirts for everyday use,13,item_000312,5.790074,1
query_000098,affordable men's shirts for everyday use,14,item_000384,5.790074,1
query_000098,affordable men's shirts for everyday use,15,item_000413,5.790074,1
query_000098,affordable men's shirts for everyday use,16,item_000498,5.790074,1
query_000098,affordable men's shirts for everyday use,17,item_000005,5.657967,2
query_000098,affordable men's shirts for everyday use,18,item_000487,5.657967,0
query_000098,affordable men's shirts for everyday use,19,item_000065,5.528050,0
query_000098,affordable men's shirts for everyday use,20,item_000405,5.528050,0
query_000099,affordable men's shirts for everyday use,1,item_000082,9.383500,1
query_000099,affordable men's shirts for everyday use,2,item_000177,9.383500,1
query_000099,affordable men's shirts for everyday use,3,item_000361,9.383500,1
query_000099,affordable men's shirts for everyday use,4,item_000094,8.436212,1
query_000099,affordable men's shirts for everyday use,5,item_000194,8.436212,1
query_000099,affordable men's shirts for everyday use,6,item_000202,8.436212,1
query_000099,affordable men's shirts for everyday use,7,item_000418,8.436212,1
query_000099,affordable men's shirts for everyday use,8,item_000382,8.382480,1
query_000099,affordable men's shirts for everyday use,9,item_000400,8.382480,1
query_000099,affordable men's shirts for everyday use,10,item_000161,5.790074,1
query_000099,affordable men's shirts for everyday use,11,item_000169,5.790074,1
query_000099,affordable men's shirts for everyday use,12,item_000291,5.790074,1
query_000099,affordable men's shirts for everyday use,13,item_000312,5.790074,1
query_000099,affordable men's shirts for everyday use,14,item_000384,5.790074,1
query_000099,affordable men's shirts for everyday use,15,item_000413,5.790074,1
query_000099,affordable men's shirts for everyday use,16,item_000498,5.790074,1
query_000099,affordable men's shirts for everyday use,17,item_000005,5.657967,2
query_000099,affordable men's shirts for everyday use,18,item_000487,5.657967,0
query_000099,affordable men's shirts for everyday use,19,item_000065,5.528050,0
query_000099,affordable men's shirts for everyday use,20,item_000405,5.528050,0
query_000104,affordable storage for everyday use,1,item_000005,5.657967,0
query_000104,affordable storage for everyday use,2,item_000487,5.657967,0
query_000104,affordable storage for everyday use,3,item_000065,5.528050,1
query_000104,affordable storage for everyday use,4,item_000405,5.528050,0
query_000104,affordable storage for everyday use,5,item_000304,5.286780,0
query_000104,affordable storage for everyday use,6,item_000029,5.174494,0
query_000104,affordable storage for everyday use,7,item_000318,5.174494,0
query_000104,affordable storage for everyday use,8,item_000082,4.964643,0
query_000104,affordable storage for everyday use,9,item_000177,4.964643,0
query_000104,affordable storage for everyday use,10,item_000361,4.964643,0
query_000104,affordable storage for everyday use,11,item_000102,4.359151,0
query_000104,affordable storage for everyday use,12,item_000117,4.359151,0
query_000104,affordable storage for everyday use,13,item_000217,4.359151,0
query_000104,affordable storage for everyday use,14,item_000228,4.359151,0
query_000104,affordable storage for everyday use,15,item_000299,4.359151,0
query_000104,affordable storage for everyday use,16,item_000310,4.359151,0
query_000104,affordable storage for everyday use,17,item_000344,4.359151,0
query_000104,affordable storage for everyday use,18,item_000121,4.325944,0
query_000104,affordable storage for everyday use,19,item_000337,4.325944,0
query_000104,affordable storage for everyday use,20,item_000015,4.229293,0
query_000105,best air quality,1,item_000037,7.262323,3
query_000105,best air quality,2,item_000042,7.262323,3
query_000105,best air quality,3,item_000078,7.262323,3
query_000105,best air quality,4,item_000084,7.262323,3
query_000105,best air quality,5,item_000097,7.262323,3
query_000105,best air quality,6,item_000119,7.262323,3
query_000105,best air quality,7,item_000140,7.262323,3
query_000105,best air quality,8,item_000154,7.262323,3
query_000105,best air quality,9,item_000164,7.262323,3
query_000105,best air quality,10,item_000260,7.262323,3
query_000105,best air quality,11,item_000286,7.262323,3
query_000105,best air quality,12,item_000298,7.262323,3
query_000105,best air quality,13,item_000327,7.262323,3
query_000105,best air quality,14,item_000368,7.262323,3
query_000105,best air quality,15,item_000376,7.262323,3
query_000105,best air quality,16,item_000401,7.262323,3
query_000105,best air quality,17,item_000411,7.262323,3
query_000105,best air quality,18,item_000423,7.262323,3
query_000105,best air quality,19,item_000428,7.262323,3
query_000105,best air quality,20,item_000434,7.262323,3
query_000106,affordable electronics for everyday use,1,item_000005,9.130105,2
query_000106,affordable electronics for everyday use,2,item_000337,8.324165,0
query_000106,affordable electronics for everyday use,3,item_000102,7.874272,0
query_000106,affordable electronics for everyday use,4,item_000299,7.874272,0
query_000106,affordable electronics for everyday use,5,item_000310,7.874272,0
query_000106,affordable electronics for everyday use,6,item_000344,7.874272,0
query_000106,affordable electronics for everyday use,7,item_000487,5.657967,0
query_000106,affordable electronics for everyday use,8,item_000065,5.528050,0
query_000106,affordable electronics for everyday use,9,item_000405,5.528050,0
query_000106,affordable electronics for everyday use,10,item_000304,5.286780,1
query_000106,affordable electronics for everyday use,11,item_000029,5.174494,0
query_000106,affordable electronics for everyday use,12,item_000318,5.174494,0
query_000106,affordable electronics for everyday use,13,item_000060,5.131885,0
query_000106,affordable electronics for everyday use,14,item_000064,5.131885,0
query_000106,affordable electronics for everyday use,15,item_000190,5.131885,0
query_000106,affordable electronics for everyday use,16,item_000220,5.131885,0
query_000106,affordable electronics for everyday use,17,item_000240,5.131885,0
query_000106,affordable electronics for everyday use,18,item_000320,5.131885,0
query_000106,affordable electronics for everyday use,19,item_000419,5.131885,0
query_000106,affordable electronics for everyday use,20,item_000468,5.131885,0
query_000108,affordable cleaning for everyday use,1,item_000005,5.657967,0
query_000108,affordable cleaning for everyday use,2,item_000487,5.657967,0
query_000108,affordable cleaning for everyday use,3,item_000065,5.528050,0
query_000108,affordable cleaning for everyday use,4,item_000405,5.528050,0
query_000108,affordable cleaning for everyday use,5,item_000304,5.286780,0
query_000108,affordable cleaning for everyday use,6,item_000029,5.174494,0
query_000108,affordable cleaning for everyday use,7,item_000318,5.174494,0
query_000108,affordable cleaning for everyday use,8,item_000082,4.964643,0
query_000108,affordable cleaning for everyday use,9,item_000177,4.964643,0
query_000108,affordable cleaning for everyday use,10,item_000361,4.964643,0
query_000108,affordable cleaning for everyday use,11,item_000102,4.359151,0
query_000108,affordable cleaning for everyday use,12,item_000117,4.359151,0
query_000108,affordable cleaning for everyday use,13,item_000217,4.359151,0
query_000108,affordable cleaning for everyday use,14,item_000228,4.359151,0
query_000108,affordable cleaning for everyday use,15,item_000299,4.359151,0
query_000108,affordable cleaning for everyday use,16,item_000310,4.359151,0
query_000108,affordable cleaning for everyday use,17,item_000344,4.359151,0
query_000108,affordable cleaning for everyday use,18,item_000121,4.325944,0
query_000108,affordable cleaning for everyday use,19,item_000337,4.325944,0
query_000108,affordable cleaning for everyday use,20,item_000015,4.229293,0
query_000109,best women's dresses,1,item_000063,12.659110,2
query_000109,best women's dresses,2,item_000080,12.659110,2
query_000109,best women's dresses,3,item_000099,12.659110,2
query_000109,best women's dresses,4,item_000107,12.659110,2
query_000109,best women's dresses,5,item_000149,12.659110,2
query_000109,best women's dresses,6,item_000206,12.659110,2
query_000109,best women's dresses,7,item_000225,12.659110,2
query_000109,best women's dresses,8,item_000250,12.659110,2
query_000109,best women's dresses,9,item_000254,12.659110,2
query_000109,best women's dresses,10,item_000263,12.659110,2
query_000109,best women's dresses,11,item_000281,12.659110,2
query_000109,best women's dresses,12,item_000292,12.659110,2
query_000109,best women's dresses,13,item_000326,12.659110,2
query_000109,best women's dresses,14,item_000330,12.659110,2
query_000109,best women's dresses,15,item_000378,12.659110,2
query_000109,best women's dresses,16,item_000388,12.659110,2
query_000109,best women's dresses,17,item_000396,12.659110,2
query_000109,best women's dresses,18,item_000412,12.659110,2
query_000109,best women's dresses,19,item_000433,12.659110,2
query_000109,best women's dresses,20,item_000467,12.659110,2
query_000110,QuantumTech smartphones review,1,item_000020,4.036109,2
query_000110,QuantumTech smartphones review,2,item_000102,4.036109,2
query_000110,QuantumTech smartphones review,3,item_000112,4.036109,2
query_000110,QuantumTech smartphones review,4,item_000209,4.036109,2
query_000110,QuantumTech smartphones review,5,item_000212,4.036109,2
query_000110,QuantumTech smartphones review,6,item_000223,4.036109,2
query_000110,QuantumTech smartphones review,7,item_000275,4.036109,2
query_000110,QuantumTech smartphones review,8,item_000299,4.036109,2
query_000110,QuantumTech smartphones review,9,item_000310,4.036109,2
query_000110,QuantumTech smartphones review,10,item_000323,4.036109,2
query_000110,QuantumTech smartphones review,11,item_000334,4.036109,2
query_000110,QuantumTech smartphones review,12,item_000343,4.036109,2
query_000110,QuantumTech smartphones review,13,item_000344,4.036109,2
query_000110,QuantumTech smartphones review,14,item_000346,4.036109,2
query_000110,QuantumTech smartphones review,15,item_000352,4.036109,2
query_000110,QuantumTech smartphones review,16,item_000355,4.036109,2
query_000110,QuantumTech smartphones review,17,item_000360,4.036109,2
query_000110,QuantumTech smartphones review,18,item_000362,4.036109,2
query_000110,QuantumTech smartphones review,19,item_000373,4.036109,2
query_000110,QuantumTech smartphones review,20,item_000385,4.036109,2
query_000112,affordable wearables for everyday use,1,item_000005,5.657967,1
query_000112,affordable wearables for everyday use,2,item_000487,5.657967,0
query_000112,affordable wearables for everyday use,3,item_000065,5.528050,0
query_000112,affordable wearables for everyday use,4,item_000405,5.528050,0
query_000112,affordable wearables for everyday use,5,item_000304,5.286780,0
query_000112,affordable wearables for everyday use,6,item_000029,5.174494,0
query_000112,affordable wearables for everyday use,7,item_000318,5.174494,0
query_000112,affordable wearables for everyday use,8,item_000082,4.964643,0
query_000112,affordable wearables for everyday use,9,item_000177,4.964643,0
query_000112,affordable wearables for everyday use,10,item_000361,4.964643,0
query_000112,affordable wearables for everyday use,11,item_000102,4.359151,1
query_000112,affordable wearables for everyday use,12,item_000117,4.359151,0
query_000112,affordable wearables for everyday use,13,item_000217,4.359151,0
query_000112,affordable wearables for everyday use,14,item_000228,4.359151,0
query_000112,affordable wearables for everyday use,15,item_000299,4.359151,1
query_000112,affordable wearables for everyday use,16,item_000310,4.359151,1
query_000112,affordable wearables for everyday use,17,item_000344,4.359151,1
query_000112,affordable wearables for everyday use,18,item_000121,4.325944,0
query_000112,affordable wearables for everyday use,19,item_000337,4.325944,1
query_000112,affordable wearables for everyday use,20,item_000015,4.229293,2
query_000113,best comics,1,item_000023,4.036109,2
query_000113,best comics,2,item_000043,4.036109,2
query_000113,best comics,3,item_000117,4.036109,2
query_000113,best comics,4,item_000137,4.036109,2
query_000113,best comics,5,item_000155,4.036109,2
query_000113,best comics,6,item_000165,4.036109,2
query_000113,best comics,7,item_000197,4.036109,2
query_000113,best comics,8,item_000201,4.036109,2
query_000113,best comics,9,item_000217,4.036109,2
query_000113,best comics,10,item_000228,4.036109,2
query_000113,best comics,11,item_000251,4.036109,2
query_000113,best comics,12,item_000295,4.036109,2
query_000113,best comics,13,item_000328,4.036109,2
query_000113,best comics,14,item_000341,4.036109,2
query_000113,best comics,15,item_000372,4.036109,2
query_000113,best comics,16,item_000429,4.036109,2
query_000113,best comics,17,item_000447,4.036109,2
query_000113,best comics,18,item_000458,4.036109,2
query_000113,best comics,19,item_000481,4.036109,2
query_000113,best comics,20,item_000004,3.998220,2
query_000115,FunCraft Outdoor Toys,1,item_000028,3.686741,2
query_000115,FunCraft Outdoor Toys,2,item_000120,3.686741,2
query_000115,FunCraft Outdoor Toys,3,item_000141,3.686741,2
query_000115,FunCraft Outdoor Toys,4,item_000163,3.686741,2
query_000115,FunCraft Outdoor Toys,5,item_000285,3.686741,2
query_000115,FunCraft Outdoor Toys,6,item_000315,3.686741,2
query_000115,FunCraft Outdoor Toys,7,item_000390,3.686741,2
query_000115,FunCraft Outdoor Toys,8,item_000427,3.686741,2
query_000115,FunCraft Outdoor Toys,9,item_000448,3.686741,2
query_000115,FunCraft Outdoor Toys,10,item_000454,3.686741,2
query_000115,FunCraft Outdoor Toys,11,item_000021,3.655102,2
query_000115,FunCraft Outdoor Toys,12,item_000059,3.655102,2
query_000115,FunCraft Outdoor Toys,13,item_000124,3.655102,2
query_000115,FunCraft Outdoor Toys,14,item_000222,3.655102,2
query_000115,FunCraft Outdoor Toys,15,item_000227,3.655102,2
query_000115,FunCraft Outdoor Toys,16,item_000245,3.655102,2
query_000115,FunCraft Outdoor Toys,17,item_000248,3.655102,2
query_000115,FunCraft Outdoor Toys,18,item_000300,3.655102,2
query_000115,FunCraft Outdoor Toys,19,item_000370,3.655102,2
query_000115,FunCraft Outdoor Toys,20,item_000392,3.655102,2
query_000120,affordable puzzles for everyday use,1,item_000005,5.657967,0
query_000120,affordable puzzles for everyday use,2,item_000487,5.657967,0
query_000120,affordable puzzles for everyday use,3,item_000065,5.528050,0
query_000120,affordable puzzles for everyday use,4,item_000405,5.528050,0
query_000120,affordable puzzles for everyday use,5,item_000304,5.286780,0
query_000120,affordable puzzles for everyday use,6,item_000029,5.174494,1
query_000120,affordable puzzles for everyday use,7,item_000318,5.174494,1
query_000120,affordable puzzles for everyday use,8,item_000082,4.964643,0
query_000120,affordable puzzles for everyday use,9,item_000177,4.964643,0
query_000120,affordable puzzles for everyday use,10,item_000361,4.964643,0
query_000120,affordable puzzles for everyday use,11,item_000102,4.359151,0
query_000120,affordable puzzles for everyday use,12,item_000117,4.359151,0
query_000120,affordable puzzles for everyday use,13,item_000217,4.359151,0
query_000120,affordable puzzles for everyday use,14,item_000228,4.359151,0
query_000120,affordable puzzles for everyday use,15,item_000299,4.359151,0
query_000120,affordable puzzles for everyday use,16,item_000310,4.359151,0
query_000120,affordable puzzles for everyday use,17,item_000344,4.359151,0
query_000120,affordable puzzles for everyday use,18,item_000121,4.325944,0
query_000120,affordable puzzles for everyday use,19,item_000337,4.325944,0
query_000120,affordable puzzles for everyday use,20,item_000015,4.229293,0
query_000123,TrailBlaze Women's Dresses,1,item_000063,12.659110,2
query_000123,TrailBlaze Women's Dresses,2,item_000080,12.659110,2
query_000123,TrailBlaze Women's Dresses,3,item_000099,12.659110,2
query_000123,TrailBlaze Women's Dresses,4,item_000107,12.659110,2
query_000123,TrailBlaze Women's Dresses,5,item_000149,12.659110,2
query_000123,TrailBlaze Women's Dresses,6,item_000206,12.659110,2
query_000123,TrailBlaze Women's Dresses,7,item_000225,12.659110,2
query_000123,TrailBlaze Women's Dresses,8,item_000250,12.659110,2
query_000123,TrailBlaze Women's Dresses,9,item_000254,12.659110,2
query_000123,TrailBlaze Women's Dresses,10,item_000263,12.659110,2
query_000123,TrailBlaze Women's Dresses,11,item_000281,12.659110,2
query_000123,TrailBlaze Women's Dresses,12,item_000292,12.659110,2
query_000123,TrailBlaze Women's Dresses,13,item_000326,12.659110,2
query_000123,TrailBlaze Women's Dresses,14,item_000330,12.659110,2
query_000123,TrailBlaze Women's Dresses,15,item_000378,12.659110,2
query_000123,TrailBlaze Women's Dresses,16,item_000388,12.659110,2
query_000123,TrailBlaze Women's Dresses,17,item_000396,12.659110,2
query_000123,TrailBlaze Women's Dresses,18,item_000412,12.659110,2
query_000123,TrailBlaze Women's Dresses,19,item_000433,12.659110,2
query_000123,TrailBlaze Women's Dresses,20,item_000467,12.659110,2
query_000124,best electronics,1,item_000024,3.998220,0
query_000124,best electronics,2,item_000072,3.998220,0
query_000124,best electronics,3,item_000073,3.998220,0
query_000124,best electronics,4,item_000075,3.998220,0
query_000124,best electronics,5,item_000088,3.998220,0
query_000124,best electronics,6,item_000093,3.998220,0
query_000124,best electronics,7,item_000096,3.998220,0
query_000124,best electronics,8,item_000109,3.998220,0
query_000124,best electronics,9,item_000150,3.998220,0
query_000124,best electronics,10,item_000180,3.998220,0
query_000124,best electronics,11,item_000208,3.998220,0
query_000124,best electronics,12,item_000210,3.998220,0
query_000124,best electronics,13,item_000235,3.998220,0
query_000124,best electronics,14,item_000247,3.998220,0
query_000124,best electronics,15,item_000283,3.998220,0
query_000124,best electronics,16,item_000321,3.998220,0
query_000124,best electronics,17,item_000337,3.998220,0
query_000124,best electronics,18,item_000410,3.998220,0
query_000124,best electronics,19,item_000472,3.998220,0
query_000124,best electronics,20,item_000020,3.515122,0
query_000126,PlayWorld Outdoor Toys,1,item_000028,3.686741,2
query_000126,PlayWorld Outdoor Toys,2,item_000120,3.686741,2
query_000126,PlayWorld Outdoor Toys,3,item_000141,3.686741,2
query_000126,PlayWorld Outdoor Toys,4,item_000163,3.686741,2
query_000126,PlayWorld Outdoor Toys,5,item_000285,3.686741,2
query_000126,PlayWorld Outdoor Toys,6,item_000315,3.686741,2
query_000126,PlayWorld Outdoor Toys,7,item_000390,3.686741,2
query_000126,PlayWorld Outdoor Toys,8,item_000427,3.686741,2
query_000126,PlayWorld Outdoor Toys,9,item_000448,3.686741,2
query_000126,PlayWorld Outdoor Toys,10,item_000454,3.686741,2
query_000126,PlayWorld Outdoor Toys,11,item_000021,3.655102,2
query_000126,PlayWorld Outdoor Toys,12,item_000059,3.655102,2
query_000126,PlayWorld Outdoor Toys,13,item_000124,3.655102,2
query_000126,PlayWorld Outdoor Toys,14,item_000222,3.655102,2
query_000126,PlayWorld Outdoor Toys,15,item_000227,3.655102,2
query_000126,PlayWorld Outdoor Toys,16,item_000245,3.655102,2
query_000126,PlayWorld Outdoor Toys,17,item_000248,3.655102,2
query_000126,PlayWorld Outdoor Toys,18,item_000300,3.655102,2
query_000126,PlayWorld Outdoor Toys,19,item_000370,3.655102,2
query_000126,PlayWorld Outdoor Toys,20,item_000392,3.655102,2
query_000128,RoadMaster Electronics,1,item_000024,3.998220,0
query_000128,RoadMaster Electronics,2,item_000072,3.998220,0
query_000128,RoadMaster Electronics,3,item_000073,3.998220,0
query_000128,RoadMaster Electronics,4,item_000075,3.998220,0
query_000128,RoadMaster Electronics,5,item_000088,3.998220,0
query_000128,RoadMaster Electronics,6,item_000093,3.998220,0
query_000128,RoadMaster Electronics,7,item_000096,3.998220,0
query_000128,RoadMaster Electronics,8,item_000109,3.998220,0
query_000128,RoadMaster Electronics,9,item_000150,3.998220,0
query_000128,RoadMaster Electronics,10,item_000180,3.998220,0
query_000128,RoadMaster Electronics,11,item_000208,3.998220,0
query_000128,RoadMaster Electronics,12,item_000210,3.998220,0
query_000128,RoadMaster Electronics,13,item_000235,3.998220,0
query_000128,RoadMaster Electronics,14,item_000247,3.998220,0
query_000128,RoadMaster Electronics,15,item_000283,3.998220,0
query_000128,RoadMaster Electronics,16,item_000321,3.998220,0
query_000128,RoadMaster Electronics,17,item_000337,3.998220,0
query_000128,RoadMaster Electronics,18,item_000410,3.998220,0
query_000128,RoadMaster Electronics,19,item_000472,3.998220,0
query_000128,RoadMaster Electronics,20,item_000020,3.515122,0
query_000130,ChefElite storage review,1,item_000048,4.686266,2
query_000130,ChefElite storage review,2,item_000061,4.686266,2
query_000130,ChefElite storage review,3,item_000067,4.686266,2
