query_id,query_text,rank,item_id,fusion_method,fusion_score,bm25_rank,semantic_rank,bm25_score,semantic_score,bm25_normalized_score,semantic_normalized_score,sources,relevance_grade
query_000086,affordable lighting for everyday use,7,item_000231,"Linear (0.5/0.5, min-max)",0.816684,26,3,4.229293,0.439099,0.652137,0.981232,"bm25,semantic",2
query_000086,affordable lighting for everyday use,8,item_000417,"Linear (0.5/0.5, min-max)",0.816684,28,4,4.229293,0.439099,0.652137,0.981232,"bm25,semantic",2
query_000086,affordable lighting for everyday use,9,item_000344,"Linear (0.5/0.5, min-max)",0.802159,17,5,4.359151,0.416833,0.683756,0.920562,"bm25,semantic",0
query_000086,affordable lighting for everyday use,10,item_000117,"Linear (0.5/0.5, min-max)",0.794036,12,6,4.359151,0.410870,0.683756,0.904317,"bm25,semantic",0
query_000086,affordable lighting for everyday use,11,item_000217,"Linear (0.5/0.5, min-max)",0.794036,13,7,4.359151,0.410870,0.683756,0.904317,"bm25,semantic",0
query_000086,affordable lighting for everyday use,12,item_000228,"Linear (0.5/0.5, min-max)",0.794036,14,8,4.359151,0.410870,0.683756,0.904317,"bm25,semantic",0
query_000086,affordable lighting for everyday use,13,item_000160,"Linear (0.5/0.5, min-max)",0.770793,22,9,4.229293,0.405414,0.652137,0.889449,"bm25,semantic",0
query_000086,affordable lighting for everyday use,14,item_000497,"Linear (0.5/0.5, min-max)",0.770793,29,10,4.229293,0.405414,0.652137,0.889449,"bm25,semantic",0
query_000086,affordable lighting for everyday use,15,item_000102,"Linear (0.5/0.5, min-max)",0.768869,11,17,4.359151,0.392397,0.683756,0.853982,"bm25,semantic",0
query_000086,affordable lighting for everyday use,16,item_000299,"Linear (0.5/0.5, min-max)",0.768869,15,18,4.359151,0.392397,0.683756,0.853982,"bm25,semantic",0
query_000086,affordable lighting for everyday use,17,item_000310,"Linear (0.5/0.5, min-max)",0.768869,16,19,4.359151,0.392397,0.683756,0.853982,"bm25,semantic",0
query_000086,affordable lighting for everyday use,18,item_000062,"Linear (0.5/0.5, min-max)",0.765954,21,15,4.229293,0.401862,0.652137,0.879771,"bm25,semantic",0
query_000086,affordable lighting for everyday use,19,item_000214,"Linear (0.5/0.5, min-max)",0.765954,24,16,4.229293,0.401862,0.652137,0.879771,"bm25,semantic",0
query_000086,affordable lighting for everyday use,20,item_000304,"Linear (0.5/0.5, min-max)",0.763068,5,48,5.286780,0.305244,0.909621,0.616516,"bm25,semantic",0
query_000087,best men's shirts,1,item_000250,"Linear (0.5/0.5, min-max)",1.000000,8,1,4.547874,0.883635,1.000000,1.000000,"bm25,semantic",1
query_000087,best men's shirts,2,item_000330,"Linear (0.5/0.5, min-max)",1.000000,14,2,4.547874,0.883635,1.000000,1.000000,"bm25,semantic",1
query_000087,best men's shirts,3,item_000149,"Linear (0.5/0.5, min-max)",0.993417,5,3,4.547874,0.873733,1.000000,0.986835,"bm25,semantic",1
query_000087,best men's shirts,4,item_000292,"Linear (0.5/0.5, min-max)",0.987909,12,4,4.547874,0.865447,1.000000,0.975818,"bm25,semantic",1
query_000087,best men's shirts,5,item_000206,"Linear (0.5/0.5, min-max)",0.987747,6,5,4.547874,0.865204,1.000000,0.975494,"bm25,semantic",1
query_000087,best men's shirts,6,item_000281,"Linear (0.5/0.5, min-max)",0.986772,11,6,4.547874,0.863737,1.000000,0.973544,"bm25,semantic",1
query_000087,best men's shirts,7,item_000490,"Linear (0.5/0.5, min-max)",0.976357,21,8,4.547874,0.848070,1.000000,0.952713,"bm25,semantic",1
query_000087,best men's shirts,8,item_000396,"Linear (0.5/0.5, min-max)",0.973900,17,9,4.547874,0.844375,1.000000,0.947800,"bm25,semantic",1
query_000087,best men's shirts,9,item_000467,"Linear (0.5/0.5, min-max)",0.973900,20,10,4.547874,0.844375,1.000000,0.947800,"bm25,semantic",1
query_000087,best men's shirts,10,item_000063,"Linear (0.5/0.5, min-max)",0.966966,1,13,4.547874,0.833945,1.000000,0.933932,"bm25,semantic",1
query_000087,best men's shirts,11,item_000263,"Linear (0.5/0.5, min-max)",0.966650,10,14,4.547874,0.833470,1.000000,0.933301,"bm25,semantic",1
query_000087,best men's shirts,12,item_000378,"Linear (0.5/0.5, min-max)",0.966650,15,15,4.547874,0.833470,1.000000,0.933301,"bm25,semantic",1
query_000087,best men's shirts,13,item_000326,"Linear (0.5/0.5, min-max)",0.965535,13,16,4.547874,0.831793,1.000000,0.931071,"bm25,semantic",1
query_000087,best men's shirts,14,item_000254,"Linear (0.5/0.5, min-max)",0.962998,9,19,4.547874,0.827976,1.000000,0.925996,"bm25,semantic",1
query_000087,best men's shirts,15,item_000412,"Linear (0.5/0.5, min-max)",0.962998,18,20,4.547874,0.827976,1.000000,0.925996,"bm25,semantic",1
query_000087,best men's shirts,16,item_000099,"Linear (0.5/0.5, min-max)",0.962309,3,21,4.547874,0.826940,1.000000,0.924618,"bm25,semantic",1
query_000087,best men's shirts,17,item_000107,"Linear (0.5/0.5, min-max)",0.962309,4,22,4.547874,0.826940,1.000000,0.924618,"bm25,semantic",1
query_000087,best men's shirts,18,item_000225,"Linear (0.5/0.5, min-max)",0.962309,7,23,4.547874,0.826940,1.000000,0.924618,"bm25,semantic",1
query_000087,best men's shirts,19,item_000388,"Linear (0.5/0.5, min-max)",0.962309,16,24,4.547874,0.826940,1.000000,0.924618,"bm25,semantic",1
query_000087,best men's shirts,20,item_000433,"Linear (0.5/0.5, min-max)",0.962309,19,25,4.547874,0.826940,1.000000,0.924618,"bm25,semantic",1
query_000088,best fragrance,1,item_000115,"Linear (0.5/0.5, min-max)",0.500000,,1,,0.526875,,1.000000,semantic,0
query_000088,best fragrance,2,item_000442,"Linear (0.5/0.5, min-max)",0.484144,,2,,0.520084,,0.968288,semantic,0
query_000088,best fragrance,3,item_000475,"Linear (0.5/0.5, min-max)",0.484144,,3,,0.520084,,0.968288,semantic,0
query_000088,best fragrance,4,item_000397,"Linear (0.5/0.5, min-max)",0.482032,,4,,0.519179,,0.964064,semantic,0
query_000088,best fragrance,5,item_000386,"Linear (0.5/0.5, min-max)",0.480521,,5,,0.518532,,0.961042,semantic,0
query_000088,best fragrance,6,item_000074,"Linear (0.5/0.5, min-max)",0.476759,,6,,0.516920,,0.953517,semantic,0
query_000088,best fragrance,7,item_000311,"Linear (0.5/0.5, min-max)",0.476759,,7,,0.516920,,0.953517,semantic,0
query_000088,best fragrance,8,item_000350,"Linear (0.5/0.5, min-max)",0.476759,,8,,0.516920,,0.953517,semantic,0
query_000088,best fragrance,9,item_000044,"Linear (0.5/0.5, min-max)",0.456841,,9,,0.508389,,0.913681,semantic,0
query_000088,best fragrance,10,item_000375,"Linear (0.5/0.5, min-max)",0.456841,,10,,0.508389,,0.913681,semantic,0
query_000088,best fragrance,11,item_000432,"Linear (0.5/0.5, min-max)",0.456841,,11,,0.508389,,0.913681,semantic,0
query_000088,best fragrance,12,item_000221,"Linear (0.5/0.5, min-max)",0.455284,,12,,0.507722,,0.910569,semantic,0
query_000088,best fragrance,13,item_000490,"Linear (0.5/0.5, min-max)",0.441111,,13,,0.501651,,0.882222,semantic,0
query_000088,best fragrance,14,item_000232,"Linear (0.5/0.5, min-max)",0.440695,,14,,0.501473,,0.881391,semantic,0
query_000088,best fragrance,15,item_000061,"Linear (0.5/0.5, min-max)",0.429773,,15,,0.496794,,0.859546,semantic,0
query_000088,best fragrance,16,item_000145,"Linear (0.5/0.5, min-max)",0.416792,,16,,0.491234,,0.833584,semantic,0
query_000088,best fragrance,17,item_000465,"Linear (0.5/0.5, min-max)",0.416792,,17,,0.491234,,0.833584,semantic,0
query_000088,best fragrance,18,item_000326,"Linear (0.5/0.5, min-max)",0.410164,,18,,0.488395,,0.820329,semantic,0
query_000088,best fragrance,19,item_000063,"Linear (0.5/0.5, min-max)",0.396763,,19,,0.482655,,0.793526,semantic,0
query_000088,best fragrance,20,item_000080,"Linear (0.5/0.5, min-max)",0.394851,,20,,0.481836,,0.789702,semantic,0
query_000089,ApexVision Smartphones,1,item_000334,"Linear (0.5/0.5, min-max)",1.000000,11,1,4.036109,0.849777,1.000000,1.000000,"bm25,semantic",2
query_000089,ApexVision Smartphones,2,item_000352,"Linear (0.5/0.5, min-max)",1.000000,15,2,4.036109,0.849777,1.000000,1.000000,"bm25,semantic",2
query_000089,ApexVision Smartphones,3,item_000323,"Linear (0.5/0.5, min-max)",0.999834,10,3,4.036109,0.849514,1.000000,0.999669,"bm25,semantic",2
query_000089,ApexVision Smartphones,4,item_000020,"Linear (0.5/0.5, min-max)",0.996430,1,4,4.036109,0.844109,1.000000,0.992860,"bm25,semantic",2
query_000089,ApexVision Smartphones,5,item_000112,"Linear (0.5/0.5, min-max)",0.996430,3,5,4.036109,0.844109,1.000000,0.992860,"bm25,semantic",2
query_000089,ApexVision Smartphones,6,item_000223,"Linear (0.5/0.5, min-max)",0.996430,6,6,4.036109,0.844109,1.000000,0.992860,"bm25,semantic",2
query_000089,ApexVision Smartphones,7,item_000355,"Linear (0.5/0.5, min-max)",0.993691,16,7,4.036109,0.839760,1.000000,0.987381,"bm25,semantic",2
query_000089,ApexVision Smartphones,8,item_000212,"Linear (0.5/0.5, min-max)",0.982918,5,9,4.036109,0.822657,1.000000,0.965837,"bm25,semantic",2
query_000089,ApexVision Smartphones,9,item_000385,"Linear (0.5/0.5, min-max)",0.982918,20,10,4.036109,0.822657,1.000000,0.965837,"bm25,semantic",2
query_000089,ApexVision Smartphones,10,item_000209,"Linear (0.5/0.5, min-max)",0.979210,4,11,4.036109,0.816770,1.000000,0.958421,"bm25,semantic",2
query_000089,ApexVision Smartphones,11,item_000346,"Linear (0.5/0.5, min-max)",0.979210,14,12,4.036109,0.816770,1.000000,0.958421,"bm25,semantic",2
query_000089,ApexVision Smartphones,12,item_000102,"Linear (0.5/0.5, min-max)",0.978574,2,13,4.036109,0.815759,1.000000,0.957148,"bm25,semantic",2
query_000089,ApexVision Smartphones,13,item_000299,"Linear (0.5/0.5, min-max)",0.978574,8,14,4.036109,0.815759,1.000000,0.957148,"bm25,semantic",2
query_000089,ApexVision Smartphones,14,item_000310,"Linear (0.5/0.5, min-max)",0.978574,9,15,4.036109,0.815759,1.000000,0.957148,"bm25,semantic",2
query_000089,ApexVision Smartphones,15,item_000343,"Linear (0.5/0.5, min-max)",0.978253,12,16,4.036109,0.815250,1.000000,0.956506,"bm25,semantic",2
query_000089,ApexVision Smartphones,16,item_000360,"Linear (0.5/0.5, min-max)",0.978253,17,17,4.036109,0.815250,1.000000,0.956506,"bm25,semantic",2
query_000089,ApexVision Smartphones,17,item_000373,"Linear (0.5/0.5, min-max)",0.978253,19,18,4.036109,0.815250,1.000000,0.956506,"bm25,semantic",2
query_000089,ApexVision Smartphones,18,item_000492,"Linear (0.5/0.5, min-max)",0.977333,22,19,4.036109,0.813788,1.000000,0.954665,"bm25,semantic",2
query_000089,ApexVision Smartphones,19,item_000344,"Linear (0.5/0.5, min-max)",0.973065,13,22,4.036109,0.807013,1.000000,0.946130,"bm25,semantic",2
query_000089,ApexVision Smartphones,20,item_000430,"Linear (0.5/0.5, min-max)",0.969997,21,23,4.036109,0.802141,1.000000,0.939993,"bm25,semantic",2
query_000090,best first aid,1,item_000115,"Linear (0.5/0.5, min-max)",0.500000,,1,,0.776519,,1.000000,semantic,0
query_000090,best first aid,2,item_000386,"Linear (0.5/0.5, min-max)",0.493797,,2,,0.770135,,0.987595,semantic,0
query_000090,best first aid,3,item_000054,"Linear (0.5/0.5, min-max)",0.487793,,3,,0.763955,,0.975586,semantic,0
query_000090,best first aid,4,item_000442,"Linear (0.5/0.5, min-max)",0.482701,,4,,0.758714,,0.965402,semantic,0
query_000090,best first aid,5,item_000475,"Linear (0.5/0.5, min-max)",0.482701,,5,,0.758714,,0.965402,semantic,0
query_000090,best first aid,6,item_000074,"Linear (0.5/0.5, min-max)",0.476646,,6,,0.752482,,0.953292,semantic,0
query_000090,best first aid,7,item_000311,"Linear (0.5/0.5, min-max)",0.476646,,7,,0.752482,,0.953292,semantic,0
query_000090,best first aid,8,item_000350,"Linear (0.5/0.5, min-max)",0.476646,,8,,0.752482,,0.953292,semantic,0
query_000090,best first aid,9,item_000034,"Linear (0.5/0.5, min-max)",0.467657,,9,,0.743230,,0.935315,semantic,0
query_000090,best first aid,10,item_000496,"Linear (0.5/0.5, min-max)",0.467657,,10,,0.743230,,0.935315,semantic,0
query_000090,best first aid,11,item_000142,"Linear (0.5/0.5, min-max)",0.466709,,11,,0.742253,,0.933418,semantic,0
query_000090,best first aid,12,item_000044,"Linear (0.5/0.5, min-max)",0.466622,,12,,0.742164,,0.933244,semantic,0
query_000090,best first aid,13,item_000375,"Linear (0.5/0.5, min-max)",0.466622,,13,,0.742164,,0.933244,semantic,0
query_000090,best first aid,14,item_000432,"Linear (0.5/0.5, min-max)",0.466622,,14,,0.742164,,0.933244,semantic,0
query_000090,best first aid,15,item_000370,"Linear (0.5/0.5, min-max)",0.457765,,15,,0.733048,,0.915530,semantic,0
query_000090,best first aid,16,item_000456,"Linear (0.5/0.5, min-max)",0.457765,,16,,0.733048,,0.915530,semantic,0
query_000090,best first aid,17,item_000245,"Linear (0.5/0.5, min-max)",0.457017,,17,,0.732277,,0.914033,semantic,0
query_000090,best first aid,18,item_000494,"Linear (0.5/0.5, min-max)",0.456371,,18,,0.731613,,0.912741,semantic,0
query_000090,best first aid,19,item_000032,"Linear (0.5/0.5, min-max)",0.456329,,19,,0.731570,,0.912658,semantic,0
query_000090,best first aid,20,item_000091,"Linear (0.5/0.5, min-max)",0.456329,,20,,0.731570,,0.912658,semantic,0
query_000091,affordable educational for everyday use,1,item_000487,"Linear (0.5/0.5, min-max)",0.870891,2,41,5.657967,0.349440,1.000000,0.741781,"bm25,semantic",0
query_000091,affordable educational for everyday use,2,item_000005,"Linear (0.5/0.5, min-max)",0.840768,1,44,5.657967,0.329412,1.000000,0.681535,"bm25,semantic",0
query_000091,affordable educational for everyday use,3,item_000121,"Linear (0.5/0.5, min-max)",0.837835,18,1,4.325944,0.435278,0.675670,1.000000,"bm25,semantic",0
query_000091,affordable educational for everyday use,4,item_000065,"Linear (0.5/0.5, min-max)",0.835999,3,42,5.528050,0.336757,0.968367,0.703631,"bm25,semantic",0
query_000091,affordable educational for everyday use,5,item_000405,"Linear (0.5/0.5, min-max)",0.834171,4,43,5.528050,0.335542,0.968367,0.699975,"bm25,semantic",0
query_000091,affordable educational for everyday use,6,item_000117,"Linear (0.5/0.5, min-max)",0.817628,12,4,4.359151,0.419155,0.683756,0.951499,"bm25,semantic",0
query_000091,affordable educational for everyday use,7,item_000217,"Linear (0.5/0.5, min-max)",0.817628,13,5,4.359151,0.419155,0.683756,0.951499,"bm25,semantic",0
query_000091,affordable educational for everyday use,8,item_000228,"Linear (0.5/0.5, min-max)",0.817628,14,6,4.359151,0.419155,0.683756,0.951499,"bm25,semantic",0
query_000091,affordable educational for everyday use,9,item_000160,"Linear (0.5/0.5, min-max)",0.813217,22,2,4.229293,0.426734,0.652137,0.974296,"bm25,semantic",0
query_000091,affordable educational for everyday use,10,item_000497,"Linear (0.5/0.5, min-max)",0.813217,29,3,4.229293,0.426734,0.652137,0.974296,"bm25,semantic",0
query_000091,affordable educational for everyday use,11,item_000344,"Linear (0.5/0.5, min-max)",0.789708,17,13,4.359151,0.400593,0.683756,0.895661,"bm25,semantic",0
query_000091,affordable educational for everyday use,12,item_000102,"Linear (0.5/0.5, min-max)",0.787180,11,14,4.359151,0.398912,0.683756,0.890604,"bm25,semantic",0
query_000091,affordable educational for everyday use,13,item_000299,"Linear (0.5/0.5, min-max)",0.787180,15,15,4.359151,0.398912,0.683756,0.890604,"bm25,semantic",0
query_000091,affordable educational for everyday use,14,item_000310,"Linear (0.5/0.5, min-max)",0.787180,16,16,4.359151,0.398912,0.683756,0.890604,"bm25,semantic",0
query_000091,affordable educational for everyday use,15,item_000173,"Linear (0.5/0.5, min-max)",0.785614,30,7,4.136866,0.415863,0.629632,0.941597,"bm25,semantic",0
query_000091,affordable educational for everyday use,16,item_000215,"Linear (0.5/0.5, min-max)",0.785614,31,8,4.136866,0.415863,0.629632,0.941597,"bm25,semantic",0
query_000091,affordable educational for everyday use,17,item_000290,"Linear (0.5/0.5, min-max)",0.785614,32,9,4.136866,0.415863,0.629632,0.941597,"bm25,semantic",0
query_000091,affordable educational for everyday use,18,item_000029,"Linear (0.5/0.5, min-max)",0.781433,6,45,5.174494,0.329096,0.882281,0.680585,"bm25,semantic",1
query_000091,affordable educational for everyday use,19,item_000318,"Linear (0.5/0.5, min-max)",0.781433,7,46,5.174494,0.329096,0.882281,0.680585,"bm25,semantic",1
query_000091,affordable educational for everyday use,20,item_000183,"Linear (0.5/0.5, min-max)",0.776830,23,10,4.229293,0.402542,0.652137,0.901522,"bm25,semantic",0
query_000092,WellnessPlus Vitamins,1,item_000020,"Linear (0.5/0.5, min-max)",0.500000,,1,,0.595409,,1.000000,semantic,0
query_000092,WellnessPlus Vitamins,2,item_000112,"Linear (0.5/0.5, min-max)",0.500000,,2,,0.595409,,1.000000,semantic,0
query_000092,WellnessPlus Vitamins,3,item_000223,"Linear (0.5/0.5, min-max)",0.500000,,3,,0.595409,,1.000000,semantic,0
query_000092,WellnessPlus Vitamins,4,item_000212,"Linear (0.5/0.5, min-max)",0.494028,,4,,0.591131,,0.988055,semantic,0
query_000092,WellnessPlus Vitamins,5,item_000385,"Linear (0.5/0.5, min-max)",0.494028,,5,,0.591131,,0.988055,semantic,0
query_000092,WellnessPlus Vitamins,6,item_000073,"Linear (0.5/0.5, min-max)",0.471620,,6,,0.575083,,0.943241,semantic,0
query_000092,WellnessPlus Vitamins,7,item_000072,"Linear (0.5/0.5, min-max)",0.460770,,7,,0.567312,,0.921541,semantic,0
query_000092,WellnessPlus Vitamins,8,item_000468,"Linear (0.5/0.5, min-max)",0.458109,,8,,0.565406,,0.916218,semantic,0
query_000092,WellnessPlus Vitamins,9,item_000283,"Linear (0.5/0.5, min-max)",0.454163,,9,,0.562580,,0.908326,semantic,0
query_000092,WellnessPlus Vitamins,10,item_000060,"Linear (0.5/0.5, min-max)",0.444761,,10,,0.555846,,0.889521,semantic,0
query_000092,WellnessPlus Vitamins,11,item_000419,"Linear (0.5/0.5, min-max)",0.306441,,11,,0.456779,,0.612882,semantic,0
query_000092,WellnessPlus Vitamins,12,item_000240,"Linear (0.5/0.5, min-max)",0.301809,,12,,0.453462,,0.603619,semantic,0
query_000092,WellnessPlus Vitamins,13,item_000320,"Linear (0.5/0.5, min-max)",0.301809,,13,,0.453462,,0.603619,semantic,0
query_000092,WellnessPlus Vitamins,14,item_000005,"Linear (0.5/0.5, min-max)",0.291303,,14,,0.445937,,0.582606,semantic,0
query_000092,WellnessPlus Vitamins,15,item_000064,"Linear (0.5/0.5, min-max)",0.290780,,15,,0.445562,,0.581559,semantic,0
query_000092,WellnessPlus Vitamins,16,item_000190,"Linear (0.5/0.5, min-max)",0.290780,,16,,0.445562,,0.581559,semantic,0
query_000092,WellnessPlus Vitamins,17,item_000220,"Linear (0.5/0.5, min-max)",0.290780,,17,,0.445562,,0.581559,semantic,0
query_000092,WellnessPlus Vitamins,18,item_000334,"Linear (0.5/0.5, min-max)",0.280458,,18,,0.438169,,0.560916,semantic,0
query_000092,WellnessPlus Vitamins,19,item_000352,"Linear (0.5/0.5, min-max)",0.280458,,19,,0.438169,,0.560916,semantic,0
query_000092,WellnessPlus Vitamins,20,item_000323,"Linear (0.5/0.5, min-max)",0.277048,,20,,0.435727,,0.554096,semantic,0
query_000093,BrightMinds Children's Books,1,item_000004,"Linear (0.5/0.5, min-max)",0.744522,51,1,3.998220,0.807370,0.489044,1.000000,"bm25,semantic",1
query_000093,BrightMinds Children's Books,2,item_000014,"Linear (0.5/0.5, min-max)",0.739159,52,2,3.998220,0.801766,0.489044,0.989274,"bm25,semantic",1
query_000093,BrightMinds Children's Books,3,item_000265,"Linear (0.5/0.5, min-max)",0.739159,65,3,3.998220,0.801766,0.489044,0.989274,"bm25,semantic",1
query_000093,BrightMinds Children's Books,4,item_000114,"Linear (0.5/0.5, min-max)",0.736223,55,4,3.998220,0.798697,0.489044,0.983402,"bm25,semantic",1
query_000093,BrightMinds Children's Books,5,item_000022,"Linear (0.5/0.5, min-max)",0.725933,54,5,3.998220,0.787943,0.489044,0.962821,"bm25,semantic",1
query_000093,BrightMinds Children's Books,6,item_000174,"Linear (0.5/0.5, min-max)",0.725051,62,6,3.998220,0.787022,0.489044,0.961058,"bm25,semantic",1
query_000093,BrightMinds Children's Books,7,item_000242,"Linear (0.5/0.5, min-max)",0.725051,64,7,3.998220,0.787022,0.489044,0.961058,"bm25,semantic",1
query_000093,BrightMinds Children's Books,8,item_000383,"Linear (0.5/0.5, min-max)",0.715988,66,8,3.998220,0.777550,0.489044,0.942931,"bm25,semantic",1
query_000093,BrightMinds Children's Books,9,item_000127,"Linear (0.5/0.5, min-max)",0.711867,59,9,3.998220,0.773244,0.489044,0.934690,"bm25,semantic",1
query_000093,BrightMinds Children's Books,10,item_000121,"Linear (0.5/0.5, min-max)",0.707702,57,10,3.998220,0.768892,0.489044,0.926360,"bm25,semantic",1
query_000093,BrightMinds Children's Books,11,item_000166,"Linear (0.5/0.5, min-max)",0.705633,60,11,3.998220,0.766729,0.489044,0.922221,"bm25,semantic",1
query_000093,BrightMinds Children's Books,12,item_000017,"Linear (0.5/0.5, min-max)",0.701556,53,12,3.998220,0.762468,0.489044,0.914067,"bm25,semantic",1
query_000093,BrightMinds Children's Books,13,item_000118,"Linear (0.5/0.5, min-max)",0.701556,56,13,3.998220,0.762468,0.489044,0.914067,"bm25,semantic",1
query_000093,BrightMinds Children's Books,14,item_000175,"Linear (0.5/0.5, min-max)",0.699901,63,14,3.998220,0.760739,0.489044,0.910758,"bm25,semantic",1
query_000093,BrightMinds Children's Books,15,item_000122,"Linear (0.5/0.5, min-max)",0.678153,58,15,3.998220,0.738011,0.489044,0.867261,"bm25,semantic",1
query_000093,BrightMinds Children's Books,16,item_000170,"Linear (0.5/0.5, min-max)",0.672599,61,16,3.998220,0.732207,0.489044,0.856153,"bm25,semantic",1
query_000093,BrightMinds Children's Books,17,item_000250,"Linear (0.5/0.5, min-max)",0.551193,8,52,4.547874,0.338344,1.000000,0.102386,"bm25,semantic",0
query_000093,BrightMinds Children's Books,18,item_000330,"Linear (0.5/0.5, min-max)",0.551193,14,53,4.547874,0.338344,1.000000,0.102386,"bm25,semantic",0
query_000093,BrightMinds Children's Books,19,item_000016,"Linear (0.5/0.5, min-max)",0.546207,22,51,4.527156,0.343196,0.980741,0.111672,"bm25,semantic",0
query_000093,BrightMinds Children's Books,20,item_000149,"Linear (0.5/0.5, min-max)",0.545066,5,55,4.547874,0.331941,1.000000,0.090132,"bm25,semantic",0
query_000094,affordable board games for everyday use,1,item_000141,"Linear (0.5/0.5, min-max)",0.954916,3,1,7.735133,0.540576,0.909831,1.000000,"bm25,semantic",2
query_000094,affordable board games for everyday use,2,item_000285,"Linear (0.5/0.5, min-max)",0.954916,4,2,7.735133,0.540576,0.909831,1.000000,"bm25,semantic",2
query_000094,affordable board games for everyday use,3,item_000315,"Linear (0.5/0.5, min-max)",0.954916,5,3,7.735133,0.540576,0.909831,1.000000,"bm25,semantic",2
query_000094,affordable board games for everyday use,4,item_000029,"Linear (0.5/0.5, min-max)",0.873047,1,8,8.337233,0.425904,1.000000,0.746093,"bm25,semantic",1
query_000094,affordable board games for everyday use,5,item_000318,"Linear (0.5/0.5, min-max)",0.873047,2,9,8.337233,0.425904,1.000000,0.746093,"bm25,semantic",1
query_000094,affordable board games for everyday use,6,item_000044,"Linear (0.5/0.5, min-max)",0.858707,6,4,7.240198,0.487149,0.835711,0.881702,"bm25,semantic",1
query_000094,affordable board games for everyday use,7,item_000375,"Linear (0.5/0.5, min-max)",0.858707,7,5,7.240198,0.487149,0.835711,0.881702,"bm25,semantic",1
query_000094,affordable board games for everyday use,8,item_000432,"Linear (0.5/0.5, min-max)",0.858707,8,6,7.240198,0.487149,0.835711,0.881702,"bm25,semantic",1
query_000094,affordable board games for everyday use,9,item_000121,"Linear (0.5/0.5, min-max)",0.582165,31,7,4.325944,0.434465,0.399282,0.765049,"bm25,semantic",0
query_000094,affordable board games for everyday use,10,item_000487,"Linear (0.5/0.5, min-max)",0.574403,10,43,5.657967,0.337362,0.598761,0.550044,"bm25,semantic",0
query_000094,affordable board games for everyday use,11,item_000005,"Linear (0.5/0.5, min-max)",0.550054,9,44,5.657967,0.315369,0.598761,0.501348,"bm25,semantic",0
query_000094,affordable board games for everyday use,12,item_000117,"Linear (0.5/0.5, min-max)",0.547491,25,10,4.359151,0.400899,0.404254,0.690728,"bm25,semantic",0
query_000094,affordable board games for everyday use,13,item_000217,"Linear (0.5/0.5, min-max)",0.547491,26,11,4.359151,0.400899,0.404254,0.690728,"bm25,semantic",0
query_000094,affordable board games for everyday use,14,item_000228,"Linear (0.5/0.5, min-max)",0.547491,27,12,4.359151,0.400899,0.404254,0.690728,"bm25,semantic",0
query_000094,affordable board games for everyday use,15,item_000065,"Linear (0.5/0.5, min-max)",0.540034,11,45,5.528050,0.315105,0.579305,0.500762,"bm25,semantic",0
query_000094,affordable board games for everyday use,16,item_000405,"Linear (0.5/0.5, min-max)",0.537487,12,46,5.528050,0.312804,0.579305,0.495668,"bm25,semantic",0
query_000094,affordable board games for everyday use,17,item_000344,"Linear (0.5/0.5, min-max)",0.534243,30,13,4.359151,0.388932,0.404254,0.664231,"bm25,semantic",0
query_000094,affordable board games for everyday use,18,item_000183,"Linear (0.5/0.5, min-max)",0.523951,36,14,4.229293,0.388419,0.384807,0.663095,"bm25,semantic",0
query_000094,affordable board games for everyday use,19,item_000231,"Linear (0.5/0.5, min-max)",0.523951,39,15,4.229293,0.388419,0.384807,0.663095,"bm25,semantic",0
query_000094,affordable board games for everyday use,20,item_000417,"Linear (0.5/0.5, min-max)",0.523951,41,16,4.229293,0.388419,0.384807,0.663095,"bm25,semantic",0
query_000095,best fitness equipment,1,item_000058,"Linear (0.5/0.5, min-max)",0.500000,,1,,0.651558,,1.000000,semantic,1
query_000095,best fitness equipment,2,item_000294,"Linear (0.5/0.5, min-max)",0.500000,,2,,0.651558,,1.000000,semantic,1
query_000095,best fitness equipment,3,item_000056,"Linear (0.5/0.5, min-max)",0.441943,,3,,0.620738,,0.883886,semantic,1
query_000095,best fitness equipment,4,item_000146,"Linear (0.5/0.5, min-max)",0.425501,,4,,0.612010,,0.851003,semantic,2
query_000095,best fitness equipment,5,item_000347,"Linear (0.5/0.5, min-max)",0.425501,,5,,0.612010,,0.851003,semantic,2
query_000095,best fitness equipment,6,item_000415,"Linear (0.5/0.5, min-max)",0.425501,,6,,0.612010,,0.851003,semantic,2
query_000095,best fitness equipment,7,item_000450,"Linear (0.5/0.5, min-max)",0.405848,,7,,0.601577,,0.811696,semantic,1
query_000095,best fitness equipment,8,item_000297,"Linear (0.5/0.5, min-max)",0.333671,,8,,0.563260,,0.667342,semantic,2
query_000095,best fitness equipment,9,item_000008,"Linear (0.5/0.5, min-max)",0.332786,,9,,0.562790,,0.665571,semantic,1
query_000095,best fitness equipment,10,item_000035,"Linear (0.5/0.5, min-max)",0.332786,,10,,0.562790,,0.665571,semantic,1
query_000095,best fitness equipment,11,item_000239,"Linear (0.5/0.5, min-max)",0.332786,,11,,0.562790,,0.665571,semantic,1
query_000095,best fitness equipment,12,item_000325,"Linear (0.5/0.5, min-max)",0.316416,,12,,0.554100,,0.632831,semantic,1
query_000095,best fitness equipment,13,item_000351,"Linear (0.5/0.5, min-max)",0.316416,,13,,0.554100,,0.632831,semantic,1
