event_id,event_type,request_id,session_id,user_id,query_id,query_text,item_id,position,timestamp,click_duration_ms,add_to_cart_quantity,purchase_amount
event_00003950,click,req_000310,sess_000310,user_000040,query_000096,affordable board games for everyday use,item_000315,3,2026-01-05T06:41:16.669860+00:00,5942,,
event_00003951,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000458,1,2026-03-04T14:59:18.803752+00:00,,,
event_00003952,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000203,2,2026-03-04T14:59:19.155374+00:00,,,
event_00003953,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000341,3,2026-03-04T14:59:21.052893+00:00,,,
event_00003954,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000041,4,2026-03-04T14:59:21.075062+00:00,,,
event_00003955,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000383,5,2026-03-04T14:59:22.058491+00:00,,,
event_00003956,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000122,6,2026-03-04T14:59:23.815555+00:00,,,
event_00003957,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000255,7,2026-03-04T14:59:23.986203+00:00,,,
event_00003958,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000481,8,2026-03-04T14:59:24.461026+00:00,,,
event_00003959,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000140,9,2026-03-04T14:59:24.730411+00:00,,,
event_00003960,click,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000140,9,2026-03-04T14:59:44.939178+00:00,6378,,
event_00003961,add_to_cart,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000140,9,2026-03-04T14:59:45.362036+00:00,,4,
event_00003962,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000022,10,2026-03-04T14:59:46.025535+00:00,,,
event_00003963,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000023,11,2026-03-04T14:59:46.847591+00:00,,,
event_00003964,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000336,12,2026-03-04T14:59:47.871603+00:00,,,
event_00003965,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000204,13,2026-03-04T14:59:49.239660+00:00,,,
event_00003966,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000455,14,2026-03-04T14:59:49.330695+00:00,,,
event_00003967,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000426,15,2026-03-04T14:59:50.601938+00:00,,,
event_00003968,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000381,16,2026-03-04T14:59:51.529254+00:00,,,
event_00003969,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000484,17,2026-03-04T14:59:51.858039+00:00,,,
event_00003970,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000060,18,2026-03-04T14:59:52.552580+00:00,,,
event_00003971,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000006,19,2026-03-04T14:59:52.619823+00:00,,,
event_00003972,impression,req_000311,sess_000311,user_000075,query_000073,PenPoint Press children's books review,item_000382,20,2026-03-04T14:59:53.173734+00:00,,,
event_00003973,impression,req_000312,sess_000312,user_000034,query_000072,best action figures,item_000365,1,2026-02-16T07:35:31.582678+00:00,,,
event_00003974,impression,req_000312,sess_000312,user_000034,query_000072,best action figures,item_000448,2,2026-02-16T07:35:33.555779+00:00,,,
event_00003975,impression,req_000312,sess_000312,user_000034,query_000072,best action figures,item_000108,3,2026-02-16T07:35:35.122797+00:00,,,
event_00003976,click,req_000312,sess_000312,user_000034,query_000072,best action figures,item_000108,3,2026-02-16T07:35:37.658490+00:00,2717,,
event_00003977,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000115,1,2026-01-10T15:32:54.448328+00:00,,,
event_00003978,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000054,2,2026-01-10T15:32:55.989332+00:00,,,
event_00003979,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000032,3,2026-01-10T15:32:56.861245+00:00,,,
event_00003980,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000427,4,2026-01-10T15:32:58.314831+00:00,,,
event_00003981,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000448,5,2026-01-10T15:32:59.634565+00:00,,,
event_00003982,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000494,6,2026-01-10T15:33:01.548507+00:00,,,
event_00003983,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000442,7,2026-01-10T15:33:01.959778+00:00,,,
event_00003984,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000029,8,2026-01-10T15:33:02.054810+00:00,,,
event_00003985,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000249,9,2026-01-10T15:33:02.435210+00:00,,,
event_00003986,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000475,10,2026-01-10T15:33:03.264241+00:00,,,
event_00003987,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000352,11,2026-01-10T15:33:04.519310+00:00,,,
event_00003988,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000082,12,2026-01-10T15:33:05.499975+00:00,,,
event_00003989,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000463,13,2026-01-10T15:33:07.320231+00:00,,,
event_00003990,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000195,14,2026-01-10T15:33:07.462730+00:00,,,
event_00003991,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000434,15,2026-01-10T15:33:08.085828+00:00,,,
event_00003992,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000309,16,2026-01-10T15:33:08.714336+00:00,,,
event_00003993,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000174,17,2026-01-10T15:33:09.359804+00:00,,,
event_00003994,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000357,18,2026-01-10T15:33:10.268039+00:00,,,
event_00003995,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000046,19,2026-01-10T15:33:10.381703+00:00,,,
event_00003996,impression,req_000313,sess_000313,user_000072,query_000091,affordable educational for everyday use,item_000372,20,2026-01-10T15:33:12.091147+00:00,,,
event_00003997,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000422,1,2026-03-20T02:42:27.888831+00:00,,,
event_00003998,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000478,2,2026-03-20T02:42:29.413937+00:00,,,
event_00003999,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000301,3,2026-03-20T02:42:29.856038+00:00,,,
event_00004000,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000013,4,2026-03-20T02:42:31.818881+00:00,,,
event_00004001,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000187,5,2026-03-20T02:42:32.449939+00:00,,,
event_00004002,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000230,6,2026-03-20T02:42:34.434006+00:00,,,
event_00004003,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000272,7,2026-03-20T02:42:36.233132+00:00,,,
event_00004004,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000274,8,2026-03-20T02:42:38.098114+00:00,,,
event_00004005,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000332,9,2026-03-20T02:42:38.558983+00:00,,,
event_00004006,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000367,10,2026-03-20T02:42:39.356426+00:00,,,
event_00004007,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000470,11,2026-03-20T02:42:40.569409+00:00,,,
event_00004008,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000284,12,2026-03-20T02:42:41.124455+00:00,,,
event_00004009,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000283,13,2026-03-20T02:42:41.325231+00:00,,,
event_00004010,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000119,14,2026-03-20T02:42:42.403157+00:00,,,
event_00004011,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000197,15,2026-03-20T02:42:43.838504+00:00,,,
event_00004012,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000103,16,2026-03-20T02:42:44.001950+00:00,,,
event_00004013,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000350,17,2026-03-20T02:42:44.518740+00:00,,,
event_00004014,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000468,18,2026-03-20T02:42:45.888160+00:00,,,
event_00004015,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000374,19,2026-03-20T02:42:46.008074+00:00,,,
event_00004016,impression,req_000314,sess_000314,user_000065,query_000198,PureBite Spices,item_000120,20,2026-03-20T02:42:47.752599+00:00,,,
event_00004017,impression,req_000315,sess_000315,user_000064,query_000091,affordable educational for everyday use,item_000302,1,2026-02-07T17:39:31.522979+00:00,,,
event_00004018,impression,req_000315,sess_000315,user_000064,query_000091,affordable educational for everyday use,item_000069,2,2026-02-07T17:39:33.082925+00:00,,,
event_00004019,click,req_000315,sess_000315,user_000064,query_000091,affordable educational for everyday use,item_000069,2,2026-02-07T17:39:54.331302+00:00,15271,,
event_00004020,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000024,1,2026-03-28T15:22:03.139493+00:00,,,
event_00004021,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000385,2,2026-03-28T15:22:03.160245+00:00,,,
event_00004022,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000220,3,2026-03-28T15:22:03.823371+00:00,,,
event_00004023,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000208,4,2026-03-28T15:22:05.436223+00:00,,,
event_00004024,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000212,5,2026-03-28T15:22:06.166748+00:00,,,
event_00004025,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000072,6,2026-03-28T15:22:06.991351+00:00,,,
event_00004026,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000492,7,2026-03-28T15:22:07.553812+00:00,,,
event_00004027,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000088,8,2026-03-28T15:22:08.738333+00:00,,,
event_00004028,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000373,9,2026-03-28T15:22:10.613644+00:00,,,
event_00004029,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000344,10,2026-03-28T15:22:11.027402+00:00,,,
event_00004030,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000336,11,2026-03-28T15:22:12.190200+00:00,,,
event_00004031,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000396,12,2026-03-28T15:22:12.353873+00:00,,,
event_00004032,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000089,13,2026-03-28T15:22:13.618185+00:00,,,
event_00004033,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000035,14,2026-03-28T15:22:15.133541+00:00,,,
event_00004034,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000465,15,2026-03-28T15:22:15.246598+00:00,,,
event_00004035,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000292,16,2026-03-28T15:22:16.196134+00:00,,,
event_00004036,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000483,17,2026-03-28T15:22:16.695171+00:00,,,
event_00004037,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000098,18,2026-03-28T15:22:16.748806+00:00,,,
event_00004038,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000155,19,2026-03-28T15:22:17.416148+00:00,,,
event_00004039,impression,req_000316,sess_000316,user_000072,query_000144,QuantumTech wearables review,item_000375,20,2026-03-28T15:22:18.167831+00:00,,,
event_00004040,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000074,1,2026-03-16T14:36:06.361938+00:00,,,
event_00004041,click,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000074,1,2026-03-16T14:36:12.060668+00:00,157,,
event_00004042,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000370,2,2026-03-16T14:36:13.904501+00:00,,,
event_00004043,click,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000370,2,2026-03-16T14:36:43.815354+00:00,535,,
event_00004044,favorite,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000370,2,2026-03-16T14:36:48.533072+00:00,,,
event_00004045,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000106,3,2026-03-16T14:36:48.730524+00:00,,,
event_00004046,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000448,4,2026-03-16T14:36:50.366197+00:00,,,
event_00004047,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000494,5,2026-03-16T14:36:51.238105+00:00,,,
event_00004048,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000454,6,2026-03-16T14:36:53.236417+00:00,,,
event_00004049,click,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000454,6,2026-03-16T14:36:54.341010+00:00,10620,,
event_00004050,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000044,7,2026-03-16T14:36:54.529953+00:00,,,
event_00004051,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000318,8,2026-03-16T14:36:54.863306+00:00,,,
event_00004052,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000456,9,2026-03-16T14:36:55.501794+00:00,,,
event_00004053,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000392,10,2026-03-16T14:36:56.801978+00:00,,,
event_00004054,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000282,11,2026-03-16T14:36:56.816144+00:00,,,
event_00004055,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000396,12,2026-03-16T14:36:58.190799+00:00,,,
event_00004056,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000225,13,2026-03-16T14:36:58.981013+00:00,,,
event_00004057,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000408,14,2026-03-16T14:36:59.363956+00:00,,,
event_00004058,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000410,15,2026-03-16T14:37:00.240678+00:00,,,
event_00004059,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000355,16,2026-03-16T14:37:00.655136+00:00,,,
event_00004060,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000485,17,2026-03-16T14:37:02.373302+00:00,,,
event_00004061,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000105,18,2026-03-16T14:37:02.628979+00:00,,,
event_00004062,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000018,19,2026-03-16T14:37:04.541453+00:00,,,
event_00004063,impression,req_000317,sess_000317,user_000078,query_000082,BrainBoost action figures review,item_000150,20,2026-03-16T14:37:06.298974+00:00,,,
event_00004064,impression,req_000318,sess_000318,user_000048,query_000184,best spices,item_000399,1,2026-03-14T00:40:00.360792+00:00,,,
event_00004065,impression,req_000318,sess_000318,user_000048,query_000184,best spices,item_000282,2,2026-03-14T00:40:00.846887+00:00,,,
event_00004066,impression,req_000318,sess_000318,user_000048,query_000184,best spices,item_000463,3,2026-03-14T00:40:01.092495+00:00,,,
event_00004067,click,req_000318,sess_000318,user_000048,query_000184,best spices,item_000463,3,2026-03-14T00:40:05.634655+00:00,9038,,
event_00004068,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000253,1,2026-01-10T16:12:50.200937+00:00,,,
event_00004069,click,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000253,1,2026-01-10T16:12:54.724996+00:00,732,,
event_00004070,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000397,2,2026-01-10T16:12:56.715612+00:00,,,
event_00004071,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000207,3,2026-01-10T16:12:58.672980+00:00,,,
event_00004072,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000067,4,2026-01-10T16:12:59.645200+00:00,,,
event_00004073,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000473,5,2026-01-10T16:13:01.479768+00:00,,,
event_00004074,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000317,6,2026-01-10T16:13:02.337851+00:00,,,
event_00004075,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000048,7,2026-01-10T16:13:03.427782+00:00,,,
event_00004076,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000252,8,2026-01-10T16:13:03.790943+00:00,,,
event_00004077,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000183,9,2026-01-10T16:13:03.818849+00:00,,,
event_00004078,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000417,10,2026-01-10T16:13:04.163527+00:00,,,
event_00004079,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000336,11,2026-01-10T16:13:04.602546+00:00,,,
event_00004080,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000365,12,2026-01-10T16:13:06.129290+00:00,,,
event_00004081,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000001,13,2026-01-10T16:13:07.493156+00:00,,,
event_00004082,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000213,14,2026-01-10T16:13:08.792832+00:00,,,
event_00004083,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000213,15,2026-01-10T16:13:08.880648+00:00,,,
event_00004084,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000294,16,2026-01-10T16:13:09.923854+00:00,,,
event_00004085,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000102,17,2026-01-10T16:13:11.585854+00:00,,,
event_00004086,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000370,18,2026-01-10T16:13:11.966363+00:00,,,
event_00004087,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000368,19,2026-01-10T16:13:13.639906+00:00,,,
event_00004088,impression,req_000319,sess_000319,user_000054,query_000062,best lighting,item_000423,20,2026-01-10T16:13:15.231703+00:00,,,
event_00004089,impression,req_000320,sess_000320,user_000088,query_000054,affordable spices for everyday use,item_000399,1,2026-03-19T05:48:40.961431+00:00,,,
event_00004090,impression,req_000320,sess_000320,user_000088,query_000054,affordable spices for everyday use,item_000422,2,2026-03-19T05:48:41.181911+00:00,,,
event_00004091,click,req_000320,sess_000320,user_000088,query_000054,affordable spices for everyday use,item_000422,2,2026-03-19T05:48:58.474450+00:00,11222,,
event_00004092,impression,req_000320,sess_000320,user_000088,query_000054,affordable spices for everyday use,item_000195,3,2026-03-19T05:48:59.217035+00:00,,,
event_00004093,impression,req_000320,sess_000320,user_000088,query_000054,affordable spices for everyday use,item_000426,4,2026-03-19T05:49:01.157166+00:00,,,
event_00004094,click,req_000320,sess_000320,user_000088,query_000054,affordable spices for everyday use,item_000426,4,2026-03-19T05:49:12.683384+00:00,6089,,
event_00004095,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000321,1,2026-03-24T22:42:33.062983+00:00,,,
event_00004096,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000024,2,2026-03-24T22:42:34.852895+00:00,,,
event_00004097,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000430,3,2026-03-24T22:42:35.609269+00:00,,,
event_00004098,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000334,4,2026-03-24T22:42:36.051701+00:00,,,
event_00004099,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000072,5,2026-03-24T22:42:36.920189+00:00,,,
event_00004100,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000020,6,2026-03-24T22:42:38.870216+00:00,,,
event_00004101,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000210,7,2026-03-24T22:42:40.778218+00:00,,,
event_00004102,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000323,8,2026-03-24T22:42:42.504124+00:00,,,
event_00004103,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000320,9,2026-03-24T22:42:42.668281+00:00,,,
event_00004104,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000344,10,2026-03-24T22:42:43.881122+00:00,,,
event_00004105,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000336,11,2026-03-24T22:42:44.807839+00:00,,,
event_00004106,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000409,12,2026-03-24T22:42:45.286385+00:00,,,
event_00004107,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000422,13,2026-03-24T22:42:46.631847+00:00,,,
event_00004108,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000434,14,2026-03-24T22:42:47.536816+00:00,,,
event_00004109,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000163,15,2026-03-24T22:42:47.994629+00:00,,,
event_00004110,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000175,16,2026-03-24T22:42:49.118983+00:00,,,
event_00004111,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000330,17,2026-03-24T22:42:49.466482+00:00,,,
event_00004112,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000297,18,2026-03-24T22:42:51.303781+00:00,,,
event_00004113,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000198,19,2026-03-24T22:42:52.042901+00:00,,,
event_00004114,impression,req_000321,sess_000321,user_000096,query_000024,NovaDigital smartphones review,item_000167,20,2026-03-24T22:42:52.048221+00:00,,,
event_00004115,impression,req_000322,sess_000322,user_000053,query_000041,best hair care,item_000006,1,2026-03-24T20:12:49.173366+00:00,,,
event_00004116,click,req_000322,sess_000322,user_000053,query_000041,best hair care,item_000006,1,2026-03-24T20:12:56.441889+00:00,7027,,
event_00004117,impression,req_000324,sess_000324,user_000065,query_000064,KidGenius puzzles review,item_000365,1,2026-02-06T19:40:08.223922+00:00,,,
event_00004118,click,req_000324,sess_000324,user_000065,query_000064,KidGenius puzzles review,item_000365,1,2026-02-06T19:40:34.404155+00:00,4690,,
event_00004119,impression,req_000325,sess_000325,user_000089,query_000184,best spices,item_000399,1,2026-01-12T06:56:16.338833+00:00,,,
event_00004120,impression,req_000325,sess_000325,user_000089,query_000184,best spices,item_000237,2,2026-01-12T06:56:16.733081+00:00,,,
event_00004121,impression,req_000325,sess_000325,user_000089,query_000184,best spices,item_000478,3,2026-01-12T06:56:17.938410+00:00,,,
event_00004122,impression,req_000325,sess_000325,user_000089,query_000184,best spices,item_000204,4,2026-01-12T06:56:18.733356+00:00,,,
event_00004123,impression,req_000325,sess_000325,user_000089,query_000184,best spices,item_000013,5,2026-01-12T06:56:19.280970+00:00,,,
event_00004124,click,req_000325,sess_000325,user_000089,query_000184,best spices,item_000013,5,2026-01-12T06:56:29.700621+00:00,8744,,
event_00004125,impression,req_000326,sess_000326,user_000021,query_000085,best furniture,item_000189,1,2026-03-23T12:27:47.692267+00:00,,,
event_00004126,impression,req_000326,sess_000326,user_000021,query_000085,best furniture,item_000414,2,2026-03-23T12:27:49.254614+00:00,,,
event_00004127,impression,req_000326,sess_000326,user_000021,query_000085,best furniture,item_000061,3,2026-03-23T12:27:49.939376+00:00,,,
event_00004128,click,req_000326,sess_000326,user_000021,query_000085,best furniture,item_000061,3,2026-03-23T12:28:10.382536+00:00,9533,,
event_00004129,impression,req_000328,sess_000328,user_000037,query_000105,best air quality,item_000001,1,2026-03-15T08:56:38.860602+00:00,,,
event_00004130,click,req_000328,sess_000328,user_000037,query_000105,best air quality,item_000001,1,2026-03-15T08:57:00.331835+00:00,8841,,
event_00004131,impression,req_000328,sess_000328,user_000037,query_000105,best air quality,item_000455,2,2026-03-15T08:57:00.979047+00:00,,,
event_00004132,impression,req_000328,sess_000328,user_000037,query_000105,best air quality,item_000434,3,2026-03-15T08:57:01.710349+00:00,,,
event_00004133,click,req_000328,sess_000328,user_000037,query_000105,best air quality,item_000434,3,2026-03-15T08:57:13.531498+00:00,7266,,
event_00004134,impression,req_000329,sess_000329,user_000036,query_000127,WellnessPlus vitamins review,item_000140,1,2026-01-24T23:16:46.565139+00:00,,,
event_00004135,impression,req_000329,sess_000329,user_000036,query_000127,WellnessPlus vitamins review,item_000069,2,2026-01-24T23:16:48.274473+00:00,,,
event_00004136,click,req_000329,sess_000329,user_000036,query_000127,WellnessPlus vitamins review,item_000069,2,2026-01-24T23:16:51.640270+00:00,2888,,
event_00004137,impression,req_000330,sess_000330,user_000056,query_000089,ApexVision Smartphones,item_000321,1,2026-03-10T13:00:27.992100+00:00,,,
event_00004138,click,req_000330,sess_000330,user_000056,query_000089,ApexVision Smartphones,item_000321,1,2026-03-10T13:00:30.509967+00:00,12382,,
event_00004139,add_to_cart,req_000330,sess_000330,user_000056,query_000089,ApexVision Smartphones,item_000321,1,2026-03-10T13:00:40.689857+00:00,,4,
event_00004140,impression,req_000331,sess_000331,user_000013,query_000185,PeakAscent Fitness Equipment,item_000336,1,2026-03-05T22:17:32.069559+00:00,,,
event_00004141,impression,req_000331,sess_000331,user_000013,query_000185,PeakAscent Fitness Equipment,item_000035,2,2026-03-05T22:17:32.708831+00:00,,,
event_00004142,click,req_000331,sess_000331,user_000013,query_000185,PeakAscent Fitness Equipment,item_000035,2,2026-03-05T22:17:58.009110+00:00,1485,,
event_00004143,impression,req_000332,sess_000332,user_000035,query_000037,MechPro Tires,item_000452,1,2026-03-18T06:29:05.389842+00:00,,,
event_00004144,impression,req_000332,sess_000332,user_000035,query_000037,MechPro Tires,item_000339,2,2026-03-18T06:29:07.129269+00:00,,,
event_00004145,impression,req_000332,sess_000332,user_000035,query_000037,MechPro Tires,item_000011,3,2026-03-18T06:29:07.566232+00:00,,,
event_00004146,impression,req_000332,sess_000332,user_000035,query_000037,MechPro Tires,item_000488,4,2026-03-18T06:29:08.371223+00:00,,,
event_00004147,impression,req_000332,sess_000332,user_000035,query_000037,MechPro Tires,item_000186,5,2026-03-18T06:29:09.696416+00:00,,,
event_00004148,impression,req_000332,sess_000332,user_000035,query_000037,MechPro Tires,item_000103,6,2026-03-18T06:29:10.052415+00:00,,,
event_00004149,impression,req_000332,sess_000332,user_000035,query_000037,MechPro Tires,item_000342,7,2026-03-18T06:29:10.500476+00:00,,,
